ExperimentName,Subject,Direction,JOL,JOL_RT,recall_cue,Recall_Response,sorted_JOL_TARGET,Scored
D_JOL D 2,148,B,20,2558,Dog,paw,paw,1
D_JOL D 2,148,B,20,6840,War,revolution,revolution,1
D_JOL D 2,148,U,20,2713,Belt,buckle,soon,0
D_JOL D 2,148,U,20,2644,Business,law,death,0
D_JOL D 2,148,U,20,3498,Sight,see,debate,0
D_JOL D 2,148,U,20,2701,Bronze,medal,artery,0
D_JOL D 2,148,U,20,3865,Tuck,fold,allow,0
D_JOL D 2,148,U,20,2330,Accident,crash,strong,0
D_JOL D 2,148,U,20,11090,Vase,water,king,0
D_JOL D 2,152,B,20,1124,Cold,chilli,bitter,0
D_JOL D 2,144,B,20,3765,Game,control,clue,0
D_JOL D 2,144,U,20,7609,Fiction,listen,listen,1
D_JOL D 2,148,F,20,3408,Penguin,bird,bird,1
D_JOL D 2,148,F,20,5008,Thimble,,thread,0
D_JOL D 2,148,F,20,3000,Favorite,color,best,0
D_JOL D 2,148,B,20,3340,Dog,fur,paw,0
D_JOL D 2,148,B,20,4254,Red,cherry,cherry,1
D_JOL D 2,148,B,20,4267,Eat,hungry,dine,0
D_JOL D 2,148,B,20,5483,Scissors,cut,shears,0
D_JOL D 2,148,S,20,4587,Tick,flea,flea,1
D_JOL D 2,148,S,20,3655,Temper,tantrum,tantrum,1
D_JOL D 2,148,U,20,2736,Tan,sun,sun,1
D_JOL D 2,148,U,20,2887,Cloth,,stretch,0
D_JOL D 2,148,U,20,3848,Clothes,shirt,NA,0
D_JOL D 2,148,U,20,4770,Toil,,lease,0
D_JOL D 2,120,F,20,4528,Wasp,bug,bug,1
D_JOL D 2,120,B,20,3663,Talk,discussion,discussion,1
D_JOL D 2,124,F,20,2464,Enough,full,full,1
D_JOL D 2,124,F,20,8649,Seize,take,take,1
D_JOL D 2,124,F,20,4951,Division,math,math,1
D_JOL D 2,124,F,20,2265,Latch,hold,key,0
D_JOL D 2,124,B,20,4504,Plant,leaves,root,0
D_JOL D 2,124,B,20,2114,Bird,swan,swan,1
D_JOL D 2,124,B,20,4250,Out,gone,way,0
D_JOL D 2,124,U,20,3682,Accident,car,strong,0
D_JOL D 2,124,F,20,6571,Balloon,pop,pop,1
D_JOL D 2,124,B,20,3343,End,adjourn,begin,0
D_JOL D 2,124,S,20,61769,Noise,loud,loud,1
D_JOL D 2,124,U,20,3420,Steak,meat,give,0
D_JOL D 2,128,U,20,9593,Bang,hang,fuzzy,0
D_JOL D 2,128,U,20,1646,Main,maintainenc,scar,0
D_JOL C 2,115,U,19,6702,Riddle,rhyme,sugar,0
D_JOL C 2,115,U,19,6546,Sick,hide,hide,1
D_JOL C 2,127,F,19,8154,Division,mathematics,math,1
D_JOL C 2,127,B,19,3180,Donkey,mule,mule,1
D_JOL D 2,132,U,19,1539,Clutter,place,pusher,0
D_JOL D 2,152,S,19,1872,Bee,hornet,honey,0
D_JOL D 2,132,U,18,5797,Floor,discover,discover,1
D_JOL C 2,127,F,17,5225,Windsield,car,NA,0
D_JOL D 2,152,B,17,7176,Cut,knife,chop,0
D_JOL C 2,127,F,16,4229,Flip,turn,turn,1
D_JOL C 2,127,B,16,8235,Car,driver,happy,0
D_JOL D 2,132,U,16,4959,Main,scar,scar,1
D_JOL D 2,152,B,16,4236,Scissors,cut,shears,0
D_JOL D 2,152,U,16,4386,Morning,breakfast,temperature,0
D_JOL C 2,131,B,15,5067,War,battl,revolution,0
D_JOL C 2,131,U,15,5378,Position,job,machine,0
D_JOL C 2,147,B,15,4288,Money,,wage,0
D_JOL C 2,147,B,15,3121,Hammer,,chisel,0
D_JOL C 2,147,B,15,2603,Sting,wasp,hornet,0
D_JOL C 2,147,B,15,6506,Out,way,way,1
D_JOL C 2,147,S,15,9994,Assignment,,due,0
D_JOL C 2,147,U,15,2008,Clutter,,pusher,0
D_JOL C 2,147,U,15,5597,Sacking,,dietary,0
D_JOL C 2,147,U,15,10477,Belt,,soon,0
D_JOL C 2,147,U,15,2586,Would,,cash,0
D_JOL C 2,147,U,15,1721,Sick,,hide,0
D_JOL C 2,147,U,15,2094,Steak,give,give,1
D_JOL C 2,147,U,15,4436,Obtain,take,meat,0
D_JOL C 2,147,U,15,3778,Able,willing,crackle,0
D_JOL C 2,147,U,15,4249,Shake,shell,shell,1
D_JOL C 2,147,U,15,3115,Fiction,listen,listen,1
D_JOL C 2,147,U,15,3887,Sign,,loan,0
D_JOL C 2,119,F,15,5915,Fantastic,good,great,0
D_JOL C 2,123,B,15,2975,Fish,water,tuna,0
D_JOL C 2,127,U,15,4216,Sacking,,dietary,0
D_JOL D 2,148,U,15,6816,Clutter,clean,pusher,0
D_JOL D 2,152,F,15,6639,Balloon,air,pop,0
D_JOL D 2,124,B,15,4451,Tie,shoes,shoelace,0
D_JOL D 2,124,B,15,4517,Smell,nose,incense,0
D_JOL D 2,124,S,15,4095,Have,give,own,0
D_JOL D 2,124,U,15,7230,Main,tea,scar,0
D_JOL D 2,132,U,14,7876,Charm,chest,vehicle,0
D_JOL D 2,132,U,14,7719,Fiction,listen,listen,1
D_JOL D 2,152,S,14,3962,Jar,jam,mason,0
D_JOL D 2,152,U,14,6306,Maroon,color,justice,0
D_JOL C 2,147,U,13,2653,Bang,boom,fuzzy,0
D_JOL C 2,147,U,13,3954,Ounce,,both,0
D_JOL D 2,152,S,13,2501,Foot,toes,shoe,0
D_JOL D 2,152,S,13,7429,Round,ciclr,circle,1
D_JOL D 2,152,U,13,5009,Accident,mistake,strong,0
D_JOL C 2,131,F,12,2843,Drowsy,sleepy,sleep,1
D_JOL C 2,131,B,12,3321,Water,drink,bridge,0
D_JOL C 2,131,B,12,2445,Cow,milk,herd,0
D_JOL C 2,123,U,12,4337,Position,,machine,0
D_JOL C 2,127,U,12,10216,Hungry,famine,park,0
D_JOL D 2,132,U,12,2288,Sacking,syrup,dietary,0
D_JOL D 2,132,B,12,2480,Game,clue,clue,1
D_JOL D 2,132,U,12,13758,Tan,sun,sun,1
D_JOL D 2,132,U,12,3462,Election,hate,maze,0
D_JOL D 2,152,U,12,7515,Clothes,shoes,NA,0
D_JOL C 2,147,U,11,10746,Charm,,vehicle,0
D_JOL D 2,132,U,11,3462,Joke,keys,keys,1
D_JOL C 2,115,U,10,7005,Clutter,attery,pusher,0
D_JOL C 2,115,U,10,2374,Sacking,packing,dietary,0
D_JOL C 2,115,U,10,2275,Add,sutract,valley,0
D_JOL C 2,139,F,10,3269,Latch,lever,key,0
D_JOL C 2,139,F,10,4535,Attire,dres,clothes,0
D_JOL C 2,139,B,10,5391,Card,hold,credit,0
D_JOL C 2,115,U,10,1375,Clothes,attire,NA,0
D_JOL C 2,139,S,10,12424,Temper,angr,tantrum,0
D_JOL C 2,131,B,10,3851,Hammer,nail,chisel,0
D_JOL C 2,131,S,10,8641,Cheese,swiss,wine,0
D_JOL C 2,131,U,10,5000,Hungry,famine,park,0
D_JOL C 2,131,U,10,4404,Car,accident,happy,0
D_JOL C 2,131,U,10,2076,Vase,break,king,0
D_JOL C 2,135,F,10,3558,Latch,h,key,0
D_JOL C 2,135,B,10,2499,News,magazine,editor,0
D_JOL C 2,135,B,10,1322,Fish,tuna,tuna,1
D_JOL C 2,135,U,10,8680,Woman,man,lift,0
D_JOL C 2,135,U,10,3029,Tuck,j,allow,0
D_JOL C 2,135,U,10,2838,Lion,king,art,0
D_JOL C 2,135,U,10,1931,Vase,water,king,0
D_JOL C 2,131,F,10,5626,Banker,callector,money,0
D_JOL C 2,131,S,10,10043,Wax,eyebrows,candle,0
D_JOL C 2,131,U,10,18077,Bang,big,fuzzy,0
D_JOL C 2,135,F,10,2373,Thimble,j,thread,0
D_JOL C 2,135,F,10,16833,Revenge,j,even,0
D_JOL C 2,135,F,10,6348,Sardine,fish,fish,1
D_JOL C 2,135,F,10,4883,League,j,baseball,0
D_JOL C 2,135,F,10,3389,Truthful,lie,honest,0
D_JOL C 2,135,B,10,1703,Eat,food,dine,0
D_JOL C 2,151,S,10,3760,Waste,trash,dump,0
D_JOL C 2,151,F,10,1464,Flip,coin,turn,0
D_JOL C 2,151,B,10,1488,Cut,scissores,chop,0
D_JOL C 2,151,U,10,1192,Morning,night,temperature,0
D_JOL C 2,119,S,10,3141,Toilet,seat,bathroom,0
D_JOL C 2,119,S,10,6160,Future,past,past,1
D_JOL C 2,123,F,10,2475,Seize,,take,0
D_JOL C 2,123,F,10,9833,Division,addition,math,0
D_JOL C 2,123,B,10,2320,Rock,hard,geology,0
D_JOL C 2,123,B,10,3134,Talk,yell,discussion,0
D_JOL C 2,123,S,10,2353,Design,,architecture,0
D_JOL C 2,123,S,10,19992,Round,circle,circle,1
D_JOL C 2,123,U,10,3361,Clutter,messy,pusher,0
D_JOL C 2,123,U,10,3360,Sacking,,dietary,0
D_JOL C 2,123,U,10,2001,Hungry,food,park,0
D_JOL C 2,123,U,10,2295,Belt,tight,soon,0
D_JOL C 2,123,U,10,2576,Business,card,death,0
D_JOL C 2,123,U,10,2673,Tuck,in,allow,0
D_JOL C 2,123,U,10,3524,Add,subtract,valley,0
D_JOL C 2,127,U,10,5291,Riddle,paper,sugar,0
D_JOL C 2,127,U,10,11281,Would,cash,cash,1
D_JOL C 2,116,F,10,4265,Panther,cat,cat,1
D_JOL C 2,116,B,10,2442,Head,feet,scalp,0
D_JOL C 2,116,B,10,5224,Car,vehicle,happy,0
D_JOL C 2,116,B,10,3472,Donkey,mule,mule,1
D_JOL C 2,116,U,10,4808,Tan,bed,sun,0
D_JOL C 2,116,U,10,8806,Charm,vehicle,vehicle,1
D_JOL C 2,116,U,10,3659,Fiction,nonfiction,listen,0
D_JOL C 2,123,F,10,3305,Balloon,pop,pop,1
D_JOL C 2,123,F,10,5674,Banker,mone,money,1
D_JOL C 2,123,S,10,5157,Tick,tock,flea,0
D_JOL C 2,123,U,10,10797,Election,vote,maze,0
D_JOL C 2,127,B,10,2102,End,adjourn,begin,0
D_JOL C 2,127,U,10,3236,Sign,,loan,0
D_JOL D 2,136,B,10,2923,Plant,flower,root,0
D_JOL D 2,132,U,10,4257,Position,balance,machine,0
D_JOL D 2,132,U,10,4613,Steak,give,give,1
D_JOL D 2,144,F,10,9400,Famine,plant,hunger,0
D_JOL D 2,144,B,10,2391,Bad,good,delinquent,0
D_JOL D 2,144,B,10,5198,Bird,swan,swan,1
D_JOL D 2,144,B,10,4807,Dog,fast,paw,0
D_JOL D 2,144,S,10,4203,Waste,trash,dump,0
D_JOL D 2,144,U,10,7015,Floor,ground,discover,0
D_JOL D 2,144,U,10,3867,Hand,feet,fix,0
D_JOL D 2,144,U,10,2025,Car,driver,happy,0
D_JOL D 2,144,U,10,2870,Accident,car,strong,0
D_JOL D 2,144,U,10,2507,Would,have,cash,0
D_JOL D 2,148,B,10,1770,Bad,good,delinquent,0
D_JOL D 2,148,U,10,2630,Hungry,famish,park,0
D_JOL D 2,148,U,10,3787,Floor,wet,discover,0
D_JOL D 2,148,U,10,5517,Position,,machine,0
D_JOL D 2,148,U,10,6326,Riddle,phrase,sugar,0
D_JOL D 2,148,U,10,2657,Add,subtract,valley,0
D_JOL D 2,148,U,10,1973,Would,could,cash,0
D_JOL D 2,148,U,10,2149,Sick,flue,hide,0
D_JOL D 2,152,B,10,3602,Money,bank,wage,0
D_JOL D 2,144,S,10,5676,Communication,listen,phone,0
D_JOL D 2,144,U,10,7204,Election,vote,maze,0
D_JOL D 2,144,U,10,11779,Shake,shook,shell,0
D_JOL D 2,148,B,10,5557,Mystery,detective,detective,1
D_JOL D 2,152,F,10,4400,Panther,cat,cat,1
D_JOL D 2,152,B,10,3173,Fight,brawl,feud,0
D_JOL D 2,152,U,10,3302,Toil,coil,lease,0
D_JOL D 2,120,F,10,3532,Enough,full,full,1
D_JOL D 2,124,F,10,2918,Drowsy,sleep,sleep,1
D_JOL D 2,124,B,10,5239,Money,ank,wage,0
D_JOL D 2,124,B,10,804,News,channel,editor,0
D_JOL D 2,124,B,10,2422,Cold,ice,bitter,0
D_JOL D 2,124,S,10,4412,Soda,pop,pop,1
D_JOL D 2,124,S,10,5705,Cheese,pza,wine,0
D_JOL D 2,124,S,10,2576,Future,past,past,1
D_JOL D 2,124,U,10,23387,Woman,chld,lift,0
D_JOL D 2,124,U,10,3819,Floor,gounf,discover,0
D_JOL D 2,124,U,10,5517,Would,care,cash,0
D_JOL D 2,128,U,10,3920,Clutter,cluster,pusher,0
D_JOL D 2,120,B,10,2666,Mystery,detective,detective,1
D_JOL D 2,124,F,10,4189,Favorite,best,best,1
D_JOL D 2,124,B,10,5373,Eat,food,dine,0
D_JOL D 2,124,S,10,4001,Shave,cream,razor,0
D_JOL D 2,124,U,10,7069,Maroon,brown,justice,0
D_JOL D 2,124,U,10,3386,Obtain,information,meat,0
D_JOL D 2,124,U,10,1865,Able,god,crackle,0
D_JOL D 2,124,U,10,3782,Morning,breakfast,temperature,0
D_JOL D 2,128,B,10,9358,Paper,scissors,document,0
D_JOL D 2,152,F,9,5631,Cave,dark,dark,1
D_JOL D 2,152,F,9,2988,Blaze,fire,fire,1
D_JOL D 2,152,B,9,738,Out,in,way,0
D_JOL D 2,152,B,9,1802,Rock,geology,geology,1
D_JOL D 2,152,S,9,3333,Waste,garbage,dump,0
D_JOL D 2,152,S,9,2494,Toilet,bahroom,bathroom,1
D_JOL D 2,152,U,9,1615,Sight,vision,debate,0
D_JOL D 2,152,U,9,4310,Tuck,suck,allow,0
D_JOL D 2,152,F,9,4003,Sardine,unsure,fish,0
D_JOL D 2,152,B,9,2129,Eat,sine,dine,1
D_JOL D 2,124,U,9,3545,Position,place,machine,0
D_JOL C 2,143,F,8,2655,Seize,day,take,0
D_JOL C 2,116,B,8,5342,Eat,drink,dine,0
D_JOL C 2,119,S,8,3582,Have,give,own,0
D_JOL D 2,152,F,8,2828,Stench,smel,smell,1
D_JOL D 2,152,F,8,1114,Pilot,plane,plane,1
D_JOL D 2,152,B,8,2351,Fish,food,tuna,0
D_JOL D 2,152,S,8,2091,Decision,choice,choice,1
D_JOL D 2,152,U,8,2099,Clutter,mess,pusher,0
D_JOL D 2,152,F,8,3692,Flip,turn,turn,1
D_JOL D 2,124,U,8,2843,Tan,sun,sun,1
D_JOL C 2,135,U,7,2472,Charm,j,vehicle,0
D_JOL C 2,123,F,7,2164,Enough,,full,0
D_JOL C 2,123,F,7,2668,Blaze,fire,fire,1
D_JOL C 2,123,U,7,2531,Floor,,discover,0
D_JOL D 2,132,F,7,7598,Word,sentence,sentence,1
D_JOL D 2,132,U,7,10420,Cloth,dish,stretch,0
D_JOL D 2,144,B,7,3896,Talk,discussion,discussion,1
D_JOL D 2,152,B,7,2029,Stomach,pain,digestion,0
D_JOL D 2,152,S,7,2855,Assignment,class,due,0
D_JOL D 2,152,U,7,3084,Belt,pants,soon,0
D_JOL D 2,152,U,7,1888,Sick,cold,hide,0
D_JOL D 2,152,U,7,1401,Vase,plant,king,0
D_JOL D 2,152,S,7,3672,Reel,turn,rod,0
D_JOL D 2,152,U,7,1506,Cloth,jacket,stretch,0
D_JOL D 2,152,U,7,3388,Charm,braclet,vehicle,0
D_JOL D 2,152,U,7,3289,Shake,mix,shell,0
D_JOL C 2,135,F,6,2900,Brawl,h,fight,0
D_JOL C 2,143,F,6,6883,Coffin,burry,dead,0
D_JOL C 2,127,F,6,7486,Favorite,best,best,1
D_JOL D 2,132,U,6,5716,Would,give,cash,0
D_JOL D 2,148,S,6,3774,Soda,pop,pop,1
D_JOL D 2,152,F,6,1272,Racket,tennis,ball,0
D_JOL D 2,152,U,6,6856,Clear,coil,moat,0
D_JOL D 2,124,F,6,2323,Racket,tennis,ball,0
D_JOL D 2,124,S,6,3522,Communication,phone,phone,1
D_JOL C 2,131,U,5,3863,Shake,steak,shell,0
D_JOL C 2,135,U,5,2916,Able,to,crackle,0
D_JOL C 2,143,B,5,5959,Card,holder,credit,0
D_JOL C 2,143,S,5,2753,Assignment,due,due,1
D_JOL C 2,143,S,5,5342,Bee,sting,honey,0
D_JOL C 2,143,U,5,4069,Floor,ground,discover,0
D_JOL C 2,143,U,5,3094,Add,subtract,valley,0
D_JOL C 2,143,U,5,1972,Morning,night,temperature,0
D_JOL C 2,143,U,5,3135,Main,,scar,0
D_JOL C 2,123,U,5,5042,Bronze,,artery,0
D_JOL C 2,127,U,5,4150,Tuck,,allow,0
D_JOL C 2,116,U,5,2988,Steak,rare,give,0
D_JOL C 2,116,U,5,4004,Obtain,grab,meat,0
D_JOL C 2,116,U,5,6592,Main,side,scar,0
D_JOL C 2,119,S,5,2473,Tick,flea,flea,1
D_JOL C 2,127,S,5,1199,Ground,earth,earth,1
D_JOL D 2,132,S,5,3784,Carbon,element,element,1
D_JOL D 2,144,B,5,8570,Water,wet,bridge,0
D_JOL D 2,144,U,5,4778,Hungry,food,park,0
D_JOL D 2,144,U,5,3087,Belt,loop,soon,0
D_JOL D 2,148,S,5,4446,Salad,lettuce,lettuce,1
D_JOL D 2,152,F,5,797,Word,sentence,sentence,1
D_JOL D 2,152,B,5,2477,Dog,bark,paw,0
D_JOL D 2,152,B,5,1768,Card,credit,credit,1
D_JOL D 2,144,F,5,5228,Villian,bad,NA,0
D_JOL D 2,144,U,5,4285,Steak,eat,give,0
D_JOL D 2,144,U,5,3992,Sign,stop,loan,0
D_JOL D 2,152,F,5,5679,Thimble,turn,thread,0
D_JOL D 2,152,U,5,8043,Steak,dine,give,0
D_JOL D 2,120,F,5,4714,Chore,work,work,1
D_JOL D 2,120,B,5,4674,Plant,cactus,root,0
D_JOL D 2,120,B,5,2436,Clean,hygeine,hygiene,1
D_JOL D 2,120,S,5,5781,Assignment,due,due,1
D_JOL D 2,120,U,5,3410,Sight,see,debate,0
D_JOL D 2,120,U,5,3047,Hand,fix,fix,1
D_JOL D 2,120,U,5,2872,Car,safe,happy,0
D_JOL D 2,120,U,5,3522,Lion,king,art,0
D_JOL D 2,120,B,5,5008,Fight,fued,feud,1
D_JOL D 2,120,U,5,4088,Tan,sun,sun,1
D_JOL D 2,120,U,5,6706,Bang,,fuzzy,0
D_JOL C 2,143,F,4,3077,Pilot,plane,plane,1
D_JOL C 2,127,B,4,4217,Cold,bitter,bitter,1
D_JOL C 2,127,S,4,2912,Toilet,,bathroom,0
D_JOL D 2,132,U,4,4017,Riddle,suagr,sugar,1
D_JOL D 2,152,F,4,1815,Sip,dirnk,drink,1
D_JOL D 2,152,B,4,3623,Hammer,smash,chisel,0
D_JOL D 2,152,B,4,1550,Clean,rest,hygiene,0
D_JOL D 2,152,S,4,3049,End,end,begin,0
D_JOL D 2,152,U,4,2120,Add,math,valley,0
D_JOL D 2,152,B,4,5788,Red,apple,cherry,0
D_JOL D 2,152,U,4,2389,Able,unable,crackle,0
D_JOL D 2,120,F,4,4532,Racket,ball,ball,1
D_JOL D 2,120,F,4,3398,Flip,,turn,0
D_JOL D 2,120,U,4,6503,Joke,,keys,0
D_JOL C 2,143,U,3,3067,Tuck,shirt,allow,0
D_JOL C 2,147,F,3,3037,Nap,sleep,sleep,1
D_JOL D 2,144,U,3,7045,Woman,man,lift,0
D_JOL D 2,144,U,3,5222,Tuck,touch,allow,0
D_JOL D 2,144,U,3,3729,Sick,cold,hide,0
D_JOL D 2,144,U,3,12930,Vase,plant,king,0
D_JOL D 2,152,F,3,4970,Famine,hungry,hunger,0
D_JOL D 2,152,U,3,5431,Floor,ground,discover,0
D_JOL D 2,152,U,3,2498,Bronze,metal,artery,0
D_JOL D 2,152,U,3,1326,Lion,animal,art,0
D_JOL D 2,152,U,3,1434,Would,could,cash,0
D_JOL D 2,144,B,3,5923,Eat,food,dine,0
D_JOL D 2,144,B,3,4715,Scissors,shears,shears,1
D_JOL D 2,144,S,3,5469,Jar,open,mason,0
D_JOL D 2,144,U,3,3693,Tan,body,sun,0
D_JOL D 2,144,U,3,3378,Charm,nice,vehicle,0
D_JOL D 2,144,U,3,5875,Ounce,cup,both,0
D_JOL D 2,144,U,3,5428,Children,active,mirror,0
D_JOL D 2,124,S,3,2936,Bar,grill,grill,1
D_JOL D 2,120,U,3,4712,Ounce,both,both,1
D_JOL C 2,143,U,2,2632,Lion,roar,art,0
D_JOL C 2,143,U,2,3066,Would,could,cash,0
D_JOL C 2,143,F,2,2402,Panther,animal,cat,0
D_JOL C 2,143,B,2,2835,Long,distances,extension,0
D_JOL C 2,143,S,2,3106,Carbon,gas,element,0
D_JOL C 2,147,B,2,8475,Head,scalp,scalp,1
D_JOL C 2,147,S,2,25753,Temper,tantrum,tantrum,1
D_JOL C 2,127,B,2,4118,War,revolution,revolution,1
D_JOL C 2,127,U,2,4231,Clutter,math,pusher,0
D_JOL C 2,127,U,2,4676,Add,valley,valley,1
D_JOL C 2,116,B,2,1800,Dog,food,paw,0
D_JOL C 2,116,B,2,2246,Fight,brawl,feud,0
D_JOL C 2,116,U,2,3034,Election,vote,maze,0
D_JOL C 2,116,U,2,2088,Bang,pow,fuzzy,0
D_JOL C 2,116,U,2,3451,Children,child,mirror,0
D_JOL D 2,132,U,2,1493,Bronze,artery,artery,1
D_JOL D 2,152,S,2,1650,Design,acrtictech,architecture,1
D_JOL D 2,152,U,2,3734,Hungry,food,park,0
D_JOL D 2,152,B,2,8414,Dog,bark,paw,0
D_JOL D 2,120,B,2,7404,Fish,tuna,tuna,1
D_JOL D 2,120,U,2,4368,Clutter,pusher,pusher,1
D_JOL D 2,120,U,2,4716,Woman,lift,lift,1
D_JOL D 2,120,U,2,2661,Belt,waist,soon,0
D_JOL D 2,120,U,2,2923,Bronze,artery,artery,1
D_JOL D 2,120,U,2,3397,Sick,person,hide,0
D_JOL D 2,120,U,2,3861,Vase,king,king,1
D_JOL D 2,120,B,2,2530,Game,,clue,0
D_JOL D 2,120,U,2,3773,Maroon,,justice,0
D_JOL D 2,120,U,2,5681,Election,,maze,0
D_JOL D 2,120,U,2,3299,Obtain,meat,meat,1
D_JOL D 2,120,U,2,5152,Morning,temperature,temperature,1
D_JOL D 2,120,U,2,5407,Children,,mirror,0
D_JOL D 2,120,U,2,2307,Main,sew,scar,0
D_JOL C 2,115,U,1,2717,Floor,discover,discover,1
D_JOL C 2,151,F,1,1197,Breakable,unbreakable,glass,0
D_JOL C 2,127,S,1,11414,Child,baby,baby,1
D_JOL C 2,116,U,1,3916,Toil,foil,lease,0
D_JOL D 2,148,B,1,8510,Plant,,root,0
D_JOL D 2,152,U,1,6732,Ounce,pound,both,0
D_JOL D 2,120,U,1,2412,Cloth,stretch,stretch,1
D_JOL C 2,115,U,0,2187,Would,could,cash,0
D_JOL C 2,139,U,0,1626,Clothes,stretch,NA,0
D_JOL C 2,131,F,0,5449,Enough,said,full,0
D_JOL C 2,131,B,0,9276,News,letter,editor,0
D_JOL C 2,131,B,0,6910,Clean,up,hygiene,0
D_JOL C 2,131,S,0,3164,Amount,money,number,0
D_JOL C 2,131,S,0,4917,Site,place,location,0
D_JOL C 2,131,U,0,9064,Add,subtract,valley,0
D_JOL C 2,135,F,0,4113,Chili,grill,hot,0
D_JOL C 2,135,S,0,16701,Design,architecture,architecture,1
D_JOL C 2,131,F,0,1553,Penguin,cold,bird,0
D_JOL C 2,131,F,0,5576,Balloon,red,pop,0
D_JOL C 2,131,F,0,3428,Coffin,death,dead,0
D_JOL C 2,131,F,0,3662,Nap,tim,sleep,0
D_JOL C 2,131,B,0,4955,Car,drive,happy,0
D_JOL C 2,131,B,0,4121,Donkey,mule,mule,1
D_JOL C 2,131,S,0,5489,Equal,same,rights,0
D_JOL C 2,131,S,0,5597,Drink,water,water,1
D_JOL C 2,131,S,0,5454,Seatbelt,safety,safety,1
D_JOL C 2,131,S,0,7254,Noise,loud,loud,1
D_JOL C 2,131,U,0,6453,Maroon,purple,justice,0
D_JOL C 2,131,U,0,7914,Cloth,wet,stretch,0
D_JOL C 2,131,U,0,2966,Steak,meat,give,0
D_JOL C 2,131,U,0,8957,Obtain,take,meat,0
D_JOL C 2,131,U,0,2532,Sign,off,loan,0
D_JOL C 2,135,B,0,3169,Mystery,detective,detective,1
D_JOL C 2,135,S,0,4099,Jar,j,mason,0
D_JOL C 2,143,F,0,3382,Stench,oder,smell,0
D_JOL C 2,143,F,0,1434,Blaze,fire,fire,1
D_JOL C 2,143,B,0,2824,Money,spent,wage,0
D_JOL C 2,143,S,0,7207,Liver,kidneys,kidney,1
D_JOL C 2,143,U,0,1549,Bronze,,artery,0
D_JOL C 2,143,U,0,1914,Sick,cold,hide,0
D_JOL C 2,151,F,0,1852,Stench,odar,smell,0
D_JOL C 2,151,S,0,21882,Amount,due,number,0
D_JOL C 2,151,S,0,38138,Assignment,due,due,1
D_JOL C 2,151,U,0,8987,Hungry,faminw,park,0
D_JOL C 2,143,U,0,723,Tan,spray,sun,0
D_JOL C 2,143,U,0,970,Maroon,night,justice,0
D_JOL C 2,143,U,0,1709,Cloth,shirt,stretch,0
D_JOL C 2,143,U,0,1180,Steak,eat,give,0
D_JOL C 2,143,U,0,1267,Election,vote,maze,0
D_JOL C 2,143,U,0,1359,Charm,please,vehicle,0
D_JOL C 2,143,U,0,4244,Obtain,material,meat,0
D_JOL C 2,143,U,0,2063,Able,want,crackle,0
D_JOL C 2,143,U,0,889,Fiction,nonfiction,listen,0
D_JOL C 2,143,U,0,3884,Bang,boom,fuzzy,0
D_JOL C 2,143,U,0,3075,Clear,mind,moat,0
D_JOL C 2,143,U,0,1724,Toil,troube,lease,0
D_JOL C 2,143,U,0,4779,Ounce,bath,both,0
D_JOL C 2,151,F,0,2192,Villian,bad,NA,0
D_JOL C 2,151,F,0,6021,Balloon,water,pop,0
D_JOL C 2,151,S,0,3399,Shave,crea,razor,0
D_JOL C 2,151,S,0,4736,Noise,maker,loud,0
D_JOL C 2,151,S,0,2994,Temper,cold,tantrum,0
D_JOL C 2,116,U,0,4646,Business,formal,death,0
D_JOL C 2,116,U,0,7883,Riddle,question,sugar,0
D_JOL C 2,119,F,0,3547,Growth,height,height,1
D_JOL C 2,119,F,0,2960,Division,math,math,1
D_JOL C 2,119,S,0,8730,Amount,due,number,0
D_JOL C 2,119,S,0,4259,Assignment,due,due,1
D_JOL C 2,119,U,0,2267,Position,place,machine,0
D_JOL C 2,119,U,0,2887,Tuck,lift,allow,0
D_JOL C 2,119,U,0,1746,Riddle,question,sugar,0
D_JOL C 2,123,S,0,6323,Assignment,,due,0
D_JOL C 2,123,U,0,1681,Riddle,,sugar,0
D_JOL C 2,127,U,0,3003,Accident,strong,strong,1
D_JOL C 2,116,F,0,14474,Truthful,honest,honest,1
D_JOL C 2,116,B,0,2630,Long,short,extension,0
D_JOL C 2,116,B,0,3153,Mystery,clues,detective,0
D_JOL C 2,116,B,0,3806,Paper,cut,document,0
D_JOL C 2,116,S,0,3278,Noise,sound,loud,0
D_JOL C 2,116,S,0,8889,Temper,mad,tantrum,0
D_JOL C 2,116,S,0,3124,Have,not,own,0
D_JOL C 2,116,U,0,1845,Cloth,dress,stretch,0
D_JOL C 2,116,U,0,3021,Able,can,crackle,0
D_JOL C 2,116,U,0,3257,Clothes,shirt,NA,0
D_JOL C 2,116,U,0,3333,Clear,day,moat,0
D_JOL C 2,116,U,0,2069,Sign,walk,loan,0
D_JOL C 2,116,U,0,1837,Morning,evening,temperature,0
D_JOL C 2,119,B,0,2886,Donkey,mule,mule,1
D_JOL C 2,119,B,0,3286,Paper,due,document,0
D_JOL C 2,119,S,0,2785,Drink,water,water,1
D_JOL C 2,119,S,0,1998,Seatbelt,car,safety,0
D_JOL C 2,119,S,0,3155,Temper,tantrum,tantrum,1
D_JOL C 2,123,F,0,4677,Flip,over,turn,0
D_JOL C 2,123,F,0,2598,Windsield,,NA,0
D_JOL C 2,123,F,0,2212,Penguin,bird,bird,1
