ExperimentName,Subject,Direction,JOL,JOL_RT,recall_cue,Recall_Response,sorted_JOL_CUE,sorted_JOL_TARGET,percent_match,scored
D_JOL C 2,135,S,40,5005,Round,circle,Round,circle,100,1
D_JOL C 2,135,U,40,5973,Hungry,food,Hungry,park,0,0
D_JOL C 2,135,U,40,3768,Belt,pant,Belt,soon,0,0
D_JOL C 2,135,U,40,2749,Bronze,metal,Bronze,artery,0,0
D_JOL C 2,135,U,40,2591,Accident,traumatic,Accident,strong,0,0
D_JOL C 2,135,U,40,3131,Riddle,j,Riddle,sugar,0,0
D_JOL C 2,135,U,40,4171,Sick,good,Sick,hide,0,0
D_JOL C 2,135,F,40,2461,Breakable,glass,Breakable,glass,100,1
D_JOL C 2,135,F,40,1685,Coffin,dead,Coffin,dead,100,1
D_JOL C 2,135,B,40,2387,Long,,Long,extension,NA,0
D_JOL C 2,135,B,40,1367,Trash,can,Trash,litter,0,0
D_JOL C 2,135,B,40,1908,Donkey,mule,Donkey,mule,100,1
D_JOL C 2,135,B,40,5878,Scissors,cut,Scissors,shears,0,0
D_JOL C 2,135,S,40,4010,Ground,j,Ground,earth,0,0
D_JOL C 2,135,S,40,2096,Lonely,alone,Lonely,alone,100,1
D_JOL C 2,135,S,40,1753,Noise,loud,Noise,loud,100,1
D_JOL C 2,135,U,40,3383,Main,best,Main,scar,0,0
D_JOL B 2,130,S,39,3072,Shoe,lace,Shoe,foot,0,0
D_JOL A 2,137,U,38,5628,Park,state,Park,hungry,0,0
D_JOL D 2,132,S,38,3486,Lonely,alone,Lonely,alone,100,1
D_JOL A 2,137,B,37,3906,Law,crime,Law,attorney,0,0
D_JOL D 2,132,S,37,4141,Waste,dump,Waste,dump,100,1
D_JOL D 2,132,U,37,3289,Maroon,justice,Maroon,justice,100,1
D_JOL A 2,137,F,36,8488,Root,tree,Root,plant,0,0
D_JOL D 2,132,U,36,2610,Belt,soon,Belt,soon,100,1
D_JOL A 2,137,S,35,5869,Blow,wind,Blow,wind,100,1
D_JOL A 2,137,B,35,4409,Sleep,awake,Sleep,drowsy,0,0
D_JOL B 2,134,B,35,1748,Take,have,Take,seize,0,0
D_JOL B 2,134,B,35,14459,Hot,chilli,Hot,chili,0,0
D_JOL B 2,134,U,35,1837,Valley,hill,Valley,add,0,0
D_JOL B 2,130,U,35,7426,Crackle,pop,Crackle,able,0,0
D_JOL B 2,134,B,35,3390,Bird,brain,Bird,penguin,0,0
D_JOL B 2,134,U,35,7259,Maze,runner,Maze,election,0,0
D_JOL B 2,134,U,35,5184,Crackle,crack,Crackle,able,0,0
D_JOL C 2,131,U,35,10528,Clutter,space,Clutter,pusher,0,0
D_JOL C 2,131,U,35,5017,Ounce,measur,Ounce,both,0,0
D_JOL D 2,132,U,35,9696,Accident,happy,Accident,strong,0,0
D_JOL D 2,132,F,35,3151,Sardine,fish,Sardine,fish,100,1
D_JOL A 2,133,S,34,11613,Wine,cheese,Wine,cheese,100,1
D_JOL A 2,133,F,34,4102,Document,write,Document,paper,0,0
D_JOL A 2,133,B,34,2975,Car,door,Car,windshield,0,0
D_JOL A 2,133,S,34,3674,Gone,leave,Gone,away,0,0
D_JOL A 2,137,F,34,6428,Litter,waste,Litter,trash,0,0
D_JOL A 2,137,B,34,5565,Cat,panther,Cat,panther,100,1
D_JOL A 2,137,S,34,2723,Gone,ran,Gone,away,0,0
D_JOL B 2,130,B,34,4341,Key,latch,Key,latch,100,1
D_JOL B 2,130,U,34,2411,Art,lion,Art,lion,100,1
D_JOL B 2,138,U,34,3854,Discover,road,Discover,floor,0,0
D_JOL B 2,130,U,34,3290,Temperature,morning,Temperature,morning,100,1
D_JOL D 2,132,U,34,2875,Add,valley,Add,valley,100,1
D_JOL A 2,133,B,33,2323,Baseball,bat,Baseball,league,0,0
D_JOL B 2,134,F,33,1460,Herd,cow,Herd,cow,100,1
D_JOL B 2,134,U,33,2189,Allow,have,Allow,tuck,0,0
D_JOL B 2,134,U,33,2192,Strong,hard,Strong,accident,0,0
D_JOL B 2,130,U,32,3710,Give,recieve,Give,steak,0,0
D_JOL D 2,132,B,32,3388,Sting,hornet,Sting,hornet,100,1
D_JOL D 2,132,U,32,2162,Tuck,roll,Tuck,allow,0,0
D_JOL D 2,132,F,31,3309,Latch,keys,Latch,key,0,0
D_JOL D 2,132,B,31,3782,Dog,paw,Dog,paw,100,1
D_JOL D 2,132,B,31,1796,Fish,tuna,Fish,tuna,100,1
D_JOL D 2,132,U,31,3506,Clothes,blouse,NA,NA,NA,0
D_JOL A 2,137,U,30,14179,Fix,net,Fix,hand,0,0
D_JOL A 2,137,S,30,3666,Safety,belt,Safety,seatbelt,200,0
D_JOL B 2,130,U,30,3639,Hide,seek,Hide,sick,0,0
D_JOL B 2,134,F,30,1796,Bitter,sweet,Bitter,cold,0,0
D_JOL B 2,130,U,30,3218,Vehicle,car,NA,NA,NA,0
D_JOL B 2,130,U,30,4727,Shell,turtle,Shell,snake,0,0
D_JOL B 2,134,U,30,2582,Listen,hear,Listen,fiction,0,0
D_JOL B 2,138,U,30,16220,Name,hate,Name,hate,100,1
D_JOL C 2,135,F,30,3489,Chore,work,Chore,work,100,1
D_JOL C 2,135,F,30,10280,Famine,j,Famine,hunger,0,0
D_JOL C 2,135,F,30,3891,Drowsy,sleepy,Drowsy,sleep,0,0
D_JOL C 2,135,B,30,3094,Bad,good,Bad,delinquent,0,0
D_JOL C 2,135,B,30,1545,Sting,j,Sting,hornet,0,0
D_JOL C 2,135,B,30,2067,Cold,brezze,Cold,bitter,0,0
D_JOL C 2,135,B,30,4284,Out,in,Out,way,0,0
D_JOL C 2,135,B,30,2339,Clean,dirty,Clean,hygiene,0,0
D_JOL C 2,135,B,30,2562,War,dissaster,War,revolution,0,0
D_JOL C 2,135,S,30,3473,Bar,grill,Bar,grill,100,1
D_JOL C 2,135,S,30,1433,Soda,bar,Soda,pop,0,0
D_JOL C 2,135,U,30,1789,Clutter,hair,Clutter,pusher,0,0
D_JOL C 2,135,U,30,3568,Floor,distance,Floor,discover,0,0
D_JOL C 2,135,U,30,3314,Sight,see,Sight,debate,0,0
D_JOL C 2,135,U,30,4572,Hand,ful,Hand,fix,0,0
D_JOL C 2,135,U,30,3295,Position,rol,Position,machine,0,0
D_JOL C 2,135,U,30,1339,Add,enough,Add,valley,0,0
D_JOL C 2,135,F,30,1703,Aircraft,airplane,Aircraft,plane,0,0
D_JOL C 2,135,B,30,3377,End,star,End,begin,0,0
D_JOL C 2,135,B,30,2656,Red,cherry,Red,cherry,100,1
D_JOL C 2,135,B,30,2549,Smell,bad,Smell,incense,0,0
D_JOL C 2,135,B,30,2762,Fight,pain,Fight,feud,0,0
D_JOL C 2,135,U,30,1436,Shake,j,Shake,shell,0,0
D_JOL C 2,135,U,30,4045,Fiction,movie,Fiction,listen,0,0
D_JOL C 2,135,U,30,3400,Bang,tung,Bang,fuzzy,0,0
D_JOL C 2,135,U,30,6824,Toil,bath,Toil,lease,0,0
D_JOL C 2,135,U,30,1916,Ounce,pound,Ounce,both,0,0
D_JOL A 2,137,S,29,4544,Dump,waste,Dump,waste,100,1
D_JOL D 2,132,U,29,11677,Shake,shell,Shake,shell,100,1
D_JOL D 2,132,S,28,12260,Tick,flea,Tick,flea,100,1
D_JOL A 2,133,U,27,6980,Machine,bus,Machine,position,0,0
D_JOL A 2,133,B,26,5990,Math,test,Math,division,0,0
D_JOL B 2,130,S,26,1630,Choice,destination,Choice,decision,0,0
D_JOL D 2,132,U,26,6281,Morning,temperature,Morning,temperature,100,1
D_JOL A 2,137,S,25,3801,Candle,holder,Candle,wax,0,0
D_JOL B 2,130,U,25,4135,Lease,rent,Lease,toil,0,0
D_JOL B 2,134,B,25,3498,Fish,plate,Fish,sardine,0,0
D_JOL B 2,134,U,25,7051,Temperature,morning,Temperature,morning,100,1
D_JOL B 2,138,S,25,5355,Flea,fly,Flea,tick,0,0
D_JOL B 2,138,U,25,4188,Listen,fiction,Listen,fiction,100,1
D_JOL C 2,131,U,25,4038,Floor,door,Floor,discover,0,0
D_JOL D 2,132,B,25,8935,Plant,pot,Plant,root,0,0
D_JOL A 2,137,B,24,2998,Plane,aircraft,Plane,pilot,0,0
D_JOL D 2,132,U,24,1943,Business,destruction,Business,death,0,0
D_JOL D 2,132,U,24,7187,Able,obtain,Able,crackle,0,0
D_JOL A 2,133,B,23,11598,Fire,wood,Fire,blaze,0,0
D_JOL A 2,133,U,23,5980,Debate,talk,Debate,sight,0,0
D_JOL A 2,133,F,23,3896,Chop,cut,Chop,cut,100,1
D_JOL A 2,133,U,23,5081,Fuzzy,soft,Fuzzy,bang,0,0
D_JOL A 2,137,U,23,5671,Main,road,Main,scar,0,0
D_JOL B 2,130,U,23,1820,Death,coffin,Death,business,0,0
D_JOL C 2,135,U,23,2858,Sacking,j,Sacking,dietary,0,0
D_JOL C 2,131,B,23,4675,Game,show,Game,clue,0,0
D_JOL D 2,132,U,23,4221,Hand,held,Hand,fix,0,0
D_JOL D 2,132,U,23,2461,Lion,art,Lion,art,100,1
D_JOL D 2,132,U,23,3394,Vase,king,Vase,king,100,1
D_JOL D 2,132,B,23,21989,Red,cherry,Red,cherry,100,1
D_JOL D 2,132,B,23,3748,Smell,sniff,Smell,incense,0,0
D_JOL D 2,132,U,23,2922,Children,young,Children,mirror,0,0
D_JOL A 2,133,S,22,9009,Earth,round,Earth,ground,120,1
D_JOL A 2,137,S,22,4411,Earth,ground,Earth,ground,100,1
D_JOL B 2,138,S,22,2879,Tantrum,temper,Tantrum,temper,100,1
D_JOL B 2,138,U,22,2303,Cake,yum,Cake,clothes,0,0
D_JOL D 2,132,U,22,2719,Toil,soil,Toil,lease,0,0
D_JOL D 2,132,U,22,3075,Ounce,both,Ounce,both,100,1
D_JOL A 2,137,F,21,3686,Document,paper,Document,paper,100,1
D_JOL B 2,130,U,21,5354,Justice,even,Justice,maroon,0,0
D_JOL D 2,132,U,21,2090,Sight,hearing,Sight,debate,0,0
D_JOL D 2,132,F,21,4571,Thimble,thread,Thimble,thread,100,1
D_JOL D 2,132,U,21,7210,Bang,juice,Bang,fuzzy,0,0
D_JOL A 2,137,S,20,8544,Location,address,Location,site,0,0
D_JOL A 2,137,S,20,4319,Architecture,design,Architecture,design,100,1
D_JOL A 2,137,U,20,5715,Allow,not,Allow,tuck,0,0
D_JOL A 2,133,B,20,3785,Bird,bee,Bird,penguin,0,0
D_JOL B 2,130,U,20,5124,Lift,woman,Lift,woman,100,1
D_JOL B 2,134,B,20,1958,Key,lock,Key,latch,0,0
D_JOL B 2,134,U,20,2187,Park,hungry,Park,hungry,100,1
D_JOL B 2,130,B,20,4791,Turn,around,Turn,flip,0,0
D_JOL B 2,130,U,20,5189,Stretch,arms,Stretch,cloth,0,0
D_JOL B 2,134,U,20,2616,Moat,chocolate,Moat,clear,0,0
D_JOL C 2,135,F,20,3875,Stench,j,Stench,smell,0,0
D_JOL C 2,135,F,20,2269,Attire,j,Attire,clothes,0,0
D_JOL C 2,135,F,20,1187,Blaze,j,Blaze,fire,0,0
D_JOL C 2,135,B,20,4696,Water,sea,Water,bridge,0,0
D_JOL C 2,135,B,20,2726,Card,credit,Card,credit,100,1
D_JOL C 2,135,S,20,3230,Assignment,due,Assignment,due,100,1
D_JOL C 2,135,U,20,7538,Business,work,Business,death,0,0
D_JOL C 2,135,U,20,3059,Car,weel,Car,happy,0,0
D_JOL C 2,131,B,20,3821,Red,wine,Red,cherry,0,0
D_JOL C 2,135,B,20,4525,Plant,growth,Plant,root,0,0
D_JOL C 2,135,B,20,1626,Dog,cat,Dog,paw,0,0
D_JOL C 2,135,B,20,2993,Car,drive,Car,happy,0,0
D_JOL C 2,135,B,20,1291,Paper,back,Paper,document,0,0
D_JOL C 2,135,S,20,14916,Carbon,element,Carbon,element,100,1
D_JOL C 2,135,S,20,2470,Wet,dry,Wet,dry,100,1
D_JOL C 2,135,S,20,2135,Communication,phone,Communication,phone,100,1
D_JOL C 2,135,S,20,3324,Reel,j,Reel,rod,0,0
D_JOL C 2,135,S,20,1744,Tick,k,Tick,flea,0,0
D_JOL C 2,135,S,20,2038,Temper,tantrum,Temper,tantrum,100,1
D_JOL C 2,135,U,20,2506,Tan,sun,Tan,sun,100,1
D_JOL C 2,135,U,20,2594,Maroon,i,Maroon,justice,700,0
D_JOL C 2,135,U,20,1832,Steak,h,Steak,give,0,0
D_JOL C 2,135,U,20,1992,Election,vote,Election,maze,0,0
D_JOL C 2,135,U,20,4612,Joke,j,Joke,keys,0,0
D_JOL C 2,135,U,20,2505,Sign,letters,Sign,loan,0,0
D_JOL A 2,137,F,19,6099,Geology,rock,Geology,rock,100,1
D_JOL D 2,132,U,19,1539,Clutter,place,Clutter,pusher,0,0
D_JOL A 2,137,B,18,3187,Key,latch,Key,latch,100,1
D_JOL A 2,137,B,18,5318,Baseball,bat,Baseball,league,0,0
D_JOL A 2,137,S,18,3378,Alone,lonely,Alone,lonely,100,1
D_JOL A 2,137,S,18,5667,Truth,lies,Truth,lie,0,0
D_JOL B 2,134,F,18,2764,Geology,rock,Geology,rock,100,1
D_JOL D 2,132,U,18,5797,Floor,discover,Floor,discover,100,1
D_JOL B 2,134,B,17,3518,Ball,racket,Ball,racket,100,1
D_JOL A 2,137,S,16,3214,Rights,equal,Rights,equal,100,1
D_JOL A 2,137,S,16,6152,Wrist,watch,Wrist,bracelet,0,0
D_JOL B 2,138,U,16,2290,Maze,loan,Maze,election,0,0
D_JOL D 2,132,U,16,4959,Main,scar,Main,scar,100,1
D_JOL A 2,137,U,15,3411,Pusher,clutter,Pusher,clutter,100,1
D_JOL A 2,137,U,15,1875,Name,caste,Name,hate,0,0
D_JOL B 2,130,U,15,3650,Cash,machine,Cash,would,0,0
D_JOL B 2,138,U,15,1693,Debate,discuss,Debate,sight,0,0
D_JOL B 2,130,U,15,3640,Name,first,Name,hate,0,0
D_JOL B 2,138,U,15,5878,Moat,obtain,Moat,clear,0,0
D_JOL C 2,131,B,15,5067,War,battl,War,revolution,0,0
D_JOL C 2,131,U,15,5378,Position,job,Position,machine,0,0
D_JOL A 2,133,U,14,12951,Art,museum,Art,lion,0,0
D_JOL A 2,133,B,14,6090,Fruit,salad,Fruit,strawberry,0,0
D_JOL A 2,137,F,14,4449,Shears,scissors,Shears,scissors,100,1
D_JOL B 2,138,U,14,1945,Artery,veins,Artery,bronze,0,0
D_JOL D 2,132,U,14,7876,Charm,chest,Charm,vehicle,0,0
D_JOL D 2,132,U,14,7719,Fiction,listen,Fiction,listen,100,1
D_JOL A 2,137,F,13,2780,Revolution,change,Revolution,war,0,0
D_JOL A 2,137,S,13,4534,Wine,cheese,Wine,cheese,100,1
D_JOL A 2,137,F,13,5187,Adjourn,join,Adjourn,end,0,0
D_JOL A 2,137,B,13,5926,Turn,table,Turn,flip,0,0
D_JOL A 2,137,B,13,5897,Fish,sardines,Fish,sardine,0,0
D_JOL B 2,134,U,13,8246,Art,lion,Art,lion,100,1
D_JOL B 2,134,U,13,2333,King,vase,King,vase,100,1
D_JOL B 2,130,U,13,2708,Maze,runner,Maze,election,0,0
D_JOL B 2,134,U,13,2241,Justice,peace,Justice,maroon,0,0
D_JOL B 2,138,F,13,1595,Incense,hi,Incense,smell,0,0
D_JOL B 2,138,B,13,1694,Thread,long,Thread,thimble,0,0
D_JOL B 2,138,S,13,1859,Rod,cones,Rod,reel,0,0
D_JOL A 2,133,F,12,9734,Swan,lake,Swan,bird,0,0
D_JOL A 2,133,B,12,5082,Clothes,dress,Clothes,attire,0,0
D_JOL A 2,137,U,12,2537,Art,beautiful,Art,lion,0,0
D_JOL A 2,133,B,12,2705,Plane,train,Plane,pilot,0,0
D_JOL A 2,133,U,12,3153,Meat,burger,Meat,obtain,0,0
D_JOL B 2,134,S,12,2119,Grill,bar,Grill,bar,100,1
D_JOL B 2,130,U,12,2136,Keys,start,Keys,joke,0,0
D_JOL B 2,134,U,12,1678,Shell,snake,Shell,snake,100,1
D_JOL B 2,134,U,12,2310,Cake,clothes,Cake,clothes,100,1
D_JOL C 2,131,F,12,2843,Drowsy,sleepy,Drowsy,sleep,0,0
D_JOL C 2,131,B,12,3321,Water,drink,Water,bridge,0,0
D_JOL C 2,131,B,12,2445,Cow,milk,Cow,herd,0,0
D_JOL D 2,132,U,12,2288,Sacking,syrup,Sacking,dietary,0,0
D_JOL D 2,132,B,12,2480,Game,clue,Game,clue,100,1
D_JOL D 2,132,U,12,13758,Tan,sun,Tan,sun,100,1
D_JOL D 2,132,U,12,3462,Election,hate,Election,maze,0,0
D_JOL D 2,132,U,11,3462,Joke,keys,Joke,keys,100,1
D_JOL A 2,137,U,10,2072,Sugar,salt,Sugar,riddle,0,0
D_JOL A 2,133,B,10,6192,Money,cash,Money,banker,0,0
D_JOL A 2,133,U,10,4484,Temperature,cold,Temperature,morning,0,0
D_JOL B 2,130,U,10,3315,Dietary,sackness,Dietary,sacking,0,0
D_JOL B 2,130,U,10,2978,Debate,words,Debate,sight,0,0
D_JOL B 2,138,B,10,4929,Sleep,rest,Sleep,drowsy,0,0
D_JOL B 2,138,U,10,2002,Sugar,sweet,Sugar,riddle,0,0
D_JOL B 2,130,U,10,1859,Cake,desert,Cake,clothes,0,0
D_JOL B 2,130,U,10,2409,Fuzzy,memory,Fuzzy,bang,0,0
D_JOL B 2,134,S,10,2954,Rod,stick,Rod,reel,0,0
D_JOL B 2,134,U,10,3532,Fuzzy,dog,Fuzzy,bang,0,0
D_JOL B 2,138,U,10,3347,Main,catch,Main,scar,0,0
D_JOL C 2,131,B,10,3851,Hammer,nail,Hammer,chisel,0,0
D_JOL C 2,131,S,10,8641,Cheese,swiss,Cheese,wine,0,0
D_JOL C 2,131,U,10,5000,Hungry,famine,Hungry,park,0,0
D_JOL C 2,131,U,10,4404,Car,accident,Car,happy,0,0
D_JOL C 2,131,U,10,2076,Vase,break,Vase,king,0,0
D_JOL C 2,135,F,10,3558,Latch,h,Latch,key,0,0
D_JOL C 2,135,B,10,2499,News,magazine,News,editor,0,0
D_JOL C 2,135,B,10,1322,Fish,tuna,Fish,tuna,100,1
D_JOL C 2,135,U,10,8680,Woman,man,Woman,lift,0,0
D_JOL C 2,135,U,10,3029,Tuck,j,Tuck,allow,0,0
D_JOL C 2,135,U,10,2838,Lion,king,Lion,art,0,0
D_JOL C 2,135,U,10,1931,Vase,water,Vase,king,0,0
D_JOL C 2,131,F,10,5626,Banker,callector,Banker,money,0,0
D_JOL C 2,131,S,10,10043,Wax,eyebrows,Wax,candle,0,0
D_JOL C 2,131,U,10,18077,Bang,big,Bang,fuzzy,0,0
D_JOL C 2,135,F,10,2373,Thimble,j,Thimble,thread,0,0
D_JOL C 2,135,F,10,16833,Revenge,j,Revenge,even,0,0
D_JOL C 2,135,F,10,6348,Sardine,fish,Sardine,fish,100,1
D_JOL C 2,135,F,10,4883,League,j,League,baseball,0,0
D_JOL C 2,135,F,10,3389,Truthful,lie,Truthful,honest,0,0
D_JOL C 2,135,B,10,1703,Eat,food,Eat,dine,0,0
D_JOL D 2,132,U,10,4257,Position,balance,Position,machine,0,0
D_JOL D 2,132,U,10,4613,Steak,give,Steak,give,100,1
D_JOL A 2,137,F,9,2118,Scalp,head,Scalp,head,100,1
D_JOL A 2,137,F,9,2913,Affection,love,Affection,love,100,1
D_JOL B 2,138,U,9,2489,Park,big,Park,hungry,0,0
D_JOL B 2,138,U,9,3492,Art,work,Art,lion,0,0
D_JOL B 2,138,U,9,4434,Valley,art,Valley,add,0,0
D_JOL B 2,138,U,9,12136,Vehicle,car,NA,NA,NA,0
D_JOL A 2,137,F,8,938,Chop,meat,Chop,cut,0,0
D_JOL A 2,137,U,8,3113,Temperature,morning,Temperature,morning,100,1
D_JOL B 2,138,B,8,1269,Smell,bad,Smell,stench,0,0
D_JOL B 2,138,U,8,5470,Allow,give,Allow,tuck,0,0
D_JOL B 2,138,B,8,1430,Even,equal,Even,revenge,0,0
D_JOL B 2,138,U,8,3847,Give,take,Give,steak,0,0
D_JOL B 2,138,U,8,4306,Meat,obtain,Meat,obtain,100,1
D_JOL A 2,137,F,7,2965,Feud,fight,Feud,fight,100,1
D_JOL A 2,137,B,7,4776,Car,driver,Car,windshield,0,0
D_JOL B 2,130,B,7,3879,Ball,park,Ball,racket,0,0
D_JOL B 2,134,S,7,3326,Number,amount,Number,amount,100,1
D_JOL B 2,130,U,7,4672,Moat,meat,Moat,clear,0,0
D_JOL C 2,135,U,7,2472,Charm,j,Charm,vehicle,0,0
D_JOL D 2,132,F,7,7598,Word,sentence,Word,sentence,100,1
D_JOL D 2,132,U,7,10420,Cloth,dish,Cloth,stretch,0,0
D_JOL A 2,137,B,6,6037,Ball,room,Ball,racket,0,0
D_JOL A 2,133,B,6,6547,Turn,move,Turn,flip,0,0
D_JOL A 2,137,B,6,2818,Even,odd,Even,revenge,0,0
D_JOL B 2,138,U,6,1191,Dietary,eat,Dietary,sacking,0,0
D_JOL B 2,138,U,6,2352,Stretch,clothes,Stretch,cloth,0,0
D_JOL B 2,138,U,6,7825,Loan,money,Loan,sign,0,0
D_JOL C 2,135,F,6,2900,Brawl,h,Brawl,fight,500,0
D_JOL D 2,132,U,6,5716,Would,give,Would,cash,0,0
D_JOL B 2,130,U,5,1911,Discover,upon,Discover,floor,0,0
D_JOL B 2,134,B,5,2243,Bug,wasp,Bug,wasp,100,1
D_JOL B 2,134,S,5,2850,Wine,drink,Wine,cheese,0,0
D_JOL B 2,134,U,5,2003,Fix,break,Fix,hand,0,0
D_JOL B 2,130,S,5,3593,Rod,con,Rod,reel,0,0
D_JOL B 2,138,F,5,5021,Shears,cheers,Shears,scissors,0,0
D_JOL B 2,138,U,5,4602,Crackle,tackle,Crackle,able,0,0
D_JOL B 2,138,U,5,2465,Temperature,hot,Temperature,morning,0,0
D_JOL C 2,131,U,5,3863,Shake,steak,Shake,shell,0,0
D_JOL C 2,135,U,5,2916,Able,to,Able,crackle,0,0
D_JOL D 2,132,S,5,3784,Carbon,element,Carbon,element,100,1
D_JOL A 2,137,F,4,5268,Mule,donkey,Mule,donkey,100,1
D_JOL A 2,137,F,4,5764,Dine,reaturant,Dine,eat,0,0
D_JOL A 2,137,B,4,14291,Bird,penguin,Bird,penguin,100,1
D_JOL A 2,137,B,4,1627,Glass,breakable,Glass,breakable,100,1
D_JOL B 2,130,U,4,2783,Sugar,sweet,Sugar,riddle,0,0
D_JOL B 2,130,U,4,3460,Listen,hear,Listen,fiction,0,0
D_JOL D 2,132,U,4,4017,Riddle,suagr,Riddle,sugar,0,0
D_JOL A 2,137,S,3,1483,Own,borrow,Own,have,0,0
D_JOL B 2,130,U,3,1852,Happy,joyful,Happy,car,0,0
D_JOL B 2,134,U,3,1848,Soon,near,Soon,belt,0,0
D_JOL B 2,134,U,3,4110,Death,coffin,Death,business,0,0
D_JOL B 2,130,U,3,3262,Main,star,Main,scar,0,0
D_JOL A 2,133,B,2,8227,Bug,bird,Bug,wasp,0,0
D_JOL B 2,130,B,2,2601,Work,job,Work,chore,0,0
D_JOL B 2,130,U,2,3109,Pusher,fall,Pusher,clutter,0,0
D_JOL B 2,130,U,2,2526,Valley,run,Valley,add,0,0
D_JOL B 2,134,U,2,1912,Machine,position,Machine,position,100,1
D_JOL D 2,132,U,2,1493,Bronze,artery,Bronze,artery,100,1
D_JOL A 2,137,S,1,2467,Razor,shave,Razor,shave,100,1
D_JOL B 2,130,U,1,1502,Artery,kindey,Artery,bronze,0,0
D_JOL B 2,130,U,1,4717,Machine,position,Machine,position,100,1
D_JOL B 2,130,U,1,1674,Allow,begin,Allow,tuck,0,0
D_JOL B 2,130,U,1,1243,Strong,man,Strong,accident,0,0
D_JOL B 2,138,U,1,2522,Soon,now,Soon,belt,0,0
D_JOL B 2,130,U,1,3371,Loan,sign,Loan,sign,100,1
D_JOL B 2,138,F,1,1642,Feud,fight,Feud,fight,100,1
D_JOL A 2,137,B,0,2374,Sentence,line,Sentence,word,0,0
D_JOL A 2,137,S,0,4441,Number,digits,Number,amount,0,0
D_JOL A 2,137,U,0,1667,Dietary,needs,Dietary,sacking,0,0
D_JOL A 2,137,U,0,1739,Soon,coming,Soon,belt,0,0
D_JOL A 2,137,U,0,1952,Cash,back,Cash,would,0,0
D_JOL A 2,137,B,0,4117,Thread,muffelr,Thread,thimble,0,0
D_JOL A 2,137,B,0,1305,Fruit,orange,Fruit,strawberry,0,0
D_JOL A 2,137,B,0,4818,Best,friend,Best,favorite,0,0
D_JOL A 2,137,B,0,1524,Honest,person,Honest,truthful,0,0
D_JOL A 2,137,S,0,1452,Mason,ball,Mason,jar,0,0
D_JOL A 2,137,S,0,3450,Element,carbon,Element,carbon,100,1
D_JOL A 2,137,S,0,6195,Phone,call,Phone,communication,0,0
D_JOL A 2,137,S,0,1872,Rod,hit,Rod,reel,0,0
D_JOL A 2,137,S,0,2062,Sun,tan,Sun,tan,100,1
D_JOL A 2,137,U,0,1477,Justice,right,Justice,maroon,0,0
D_JOL A 2,137,U,0,2154,Stretch,out,Stretch,cloth,0,0
D_JOL A 2,137,U,0,1117,Give,take,Give,steak,0,0
D_JOL A 2,137,U,0,1075,Maze,terror,Maze,election,0,0
D_JOL A 2,137,U,0,1779,Vehicle,safety,NA,NA,NA,0
D_JOL A 2,137,U,0,2015,Meat,eat,Meat,obtain,0,0
D_JOL A 2,137,U,0,2615,Crackle,sound,Crackle,able,0,0
D_JOL A 2,137,U,0,1336,Shell,snake,Shell,snake,100,1
D_JOL A 2,137,U,0,1130,Listen,hear,Listen,fiction,0,0
D_JOL A 2,137,U,0,1009,Keys,lock,Keys,joke,0,0
D_JOL A 2,137,U,0,1036,Cake,clothes,Cake,clothes,100,1
D_JOL A 2,137,U,0,1460,Fuzzy,bright,Fuzzy,bang,0,0
D_JOL A 2,137,U,0,2889,Moat,lake,Moat,clear,0,0
D_JOL A 2,137,U,0,1192,Lease,hold,Lease,toil,0,0
D_JOL A 2,137,U,0,1297,Loan,bank,Loan,sign,0,0
D_JOL A 2,137,U,0,3043,Both,never,Both,ounce,0,0
D_JOL A 2,137,U,0,1651,Mirror,break,Mirror,children,0,0
D_JOL B 2,134,U,0,1953,Pusher,pull,Pusher,clutter,0,0
D_JOL B 2,134,U,0,4385,Dietary,plan,Dietary,sacking,0,0
D_JOL B 2,134,U,0,1463,Lift,hold,Lift,woman,0,0
D_JOL B 2,134,U,0,1872,Discover,find,Discover,floor,0,0
D_JOL B 2,134,U,0,2695,Artery,vein,Artery,bronze,0,0
D_JOL B 2,134,U,0,716,Happy,sad,Happy,car,0,0
D_JOL B 2,134,U,0,1555,Sugar,sweet,Sugar,riddle,0,0
D_JOL B 2,138,F,0,5036,Hornet,kop,Hornet,sting,0,0
D_JOL B 2,138,B,0,5753,Dark,black,Dark,cave,0,0
D_JOL B 2,138,B,0,2724,Key,joke,Key,latch,0,0
D_JOL B 2,138,S,0,894,Pop,up,Pop,soda,0,0
D_JOL B 2,138,S,0,8456,Wine,fruit,Wine,cheese,0,0
D_JOL B 2,138,S,0,2929,Lettuce,green,Lettuce,salad,0,0
D_JOL B 2,138,U,0,2628,Fix,stuff,Fix,hand,0,0
D_JOL B 2,138,U,0,1611,Machine,position,Machine,position,100,1
D_JOL B 2,138,U,0,3109,Cash,money,Cash,would,0,0
D_JOL B 2,134,U,0,8823,Main,stream,Main,scar,0,0
D_JOL B 2,138,B,0,8011,Fruit,mango,Fruit,strawberry,0,0
D_JOL B 2,138,B,0,7006,Plane,aircraft,Plane,pilot,0,0
D_JOL B 2,138,B,0,862,Fish,sadrine,Fish,sardine,0,0
D_JOL B 2,138,S,0,3826,Water,air,Water,drink,0,0
D_JOL B 2,138,S,0,13808,Safety,safeguard,Safety,seatbelt,0,0
