ExperimentName,Subject,Session,Block,cue_target,Direction,ListNum,JOL,JOL RT,Block,cue_target,ListNum,Recall_Response,Scored,Recall RT
D_JOL A 2,125,1,BlockProc1,Grill -Bar,S,47,63,2124,BlockProc1,Grill - ?,47,food,,8901
D_JOL A 2,125,1,BlockProc1,Kidney - Liver,S,48,67,2874,BlockProc1,Kidney - ?,48,liver,,2600
D_JOL A 2,125,1,BlockProc1,Begin - End,S,49,100,3312,BlockProc1,Begin - ?,49,end,,1520
D_JOL A 2,125,1,BlockProc1,Blow - Wind,S,50,80,5967,BlockProc1,Blow - ?,50,wind,,2298
D_JOL A 2,125,1,BlockProc1,Pop - Soda,S,51,67,5102,BlockProc1,Pop - ?,51,soda,,4244
D_JOL A 2,125,1,BlockProc1,Wine - Cheese,S,52,73,2346,BlockProc1,Wine - ?,52,cheese,,2525
D_JOL A 2,125,1,BlockProc1,Bathroom - Toilet,S,53,98,5534,BlockProc1,Bathroom - ?,53,floor,,3029
D_JOL A 2,125,1,BlockProc1,Choice - Decision,S,54,76,3862,BlockProc1,Choice - ?,54,decision,,3097
D_JOL A 2,125,1,BlockProc1,Shoe - Foot,S,55,90,2595,BlockProc1,Shoe - ?,55,foot,,3160
D_JOL A 2,125,1,BlockProc1,Lettuce - Salad,S,56,87,1731,BlockProc1,Lettuce - ?,56,salad,,2307
D_JOL A 2,125,1,BlockProc1,Past - Future,S,57,100,1541,BlockProc1,Past - ?,57,future,,4054
D_JOL A 2,125,1,BlockProc1,Honey - Bee,S,58,87,2396,BlockProc1,Honey - ?,58,bee,,1646
D_JOL A 2,125,1,BlockProc1,Baby - Child,S,59,82,6627,BlockProc1,Baby - ?,59,child,,2219
D_JOL A 2,125,1,BlockProc1,Circle - Round,S,60,84,3594,BlockProc1,Circle - ?,60,oval,,19400
D_JOL A 2,125,1,BlockProc1,Pusher - Clutter,U,61,72,2996,BlockProc1,Pusher - ?,61,weight,,12397
D_JOL A 2,125,1,BlockProc1,Dietary - Sacking,U,62,35,2400,BlockProc1,Dietary - ?,62,,,3363
D_JOL A 2,125,1,BlockProc1,Park - Hungry,U,63,87,2704,BlockProc1,Park - ?,63,hungry,,8115
D_JOL A 2,125,1,BlockProc1,Lift - Woman,U,64,65,2329,BlockProc1,Lift - ?,64,drag,,5310
D_JOL A 2,125,1,BlockProc1,Soon - Belt,U,65,54,5021,BlockProc1,Soon - ?,65,,,2144
D_JOL A 2,125,1,BlockProc1,Discover - Floor,U,66,32,3010,BlockProc1,Discover - ?,66,find,,2824
D_JOL A 2,125,1,BlockProc1,Death - Business,U,67,0,1218,BlockProc1,Death - ?,67,arm,,28106
D_JOL A 2,125,1,BlockProc1,Debate - Sight,U,68,76,2783,BlockProc1,Debate - ?,68,sight,,4838
D_JOL A 2,125,1,BlockProc1,Artery - Bronze,U,69,90,3771,BlockProc1,Artery - ?,69,bronze,,3784
D_JOL A 2,125,1,BlockProc1,Fix - Hand,U,70,0,8724,BlockProc1,Fix - ?,70,hammer,,6578
D_JOL A 2,125,1,BlockProc1,Machine - Position,U,71,34,4392,BlockProc1,Machine - ?,71,death,,5451
D_JOL A 2,125,1,BlockProc1,Happy - Car,U,72,45,10269,BlockProc1,Happy - ?,72,sad,,3565
D_JOL A 2,125,1,BlockProc1,Allow - Tuck,U,73,53,3625,BlockProc1,Allow - ?,73,,,5558
D_JOL A 2,125,1,BlockProc1,Art - Lion,U,74,87,2455,BlockProc1,Art - ?,74,dance,,8118
D_JOL A 2,125,1,BlockProc1,Strong - Accident,U,75,0,2845,BlockProc1,Strong - ?,75,,,1033
D_JOL A 2,125,1,BlockProc1,Sugar - Riddle,U,76,67,2506,BlockProc1,Sugar - ?,76,spice,,6590
D_JOL A 2,125,1,BlockProc1,Valley - Add,U,77,65,5919,BlockProc1,Valley - ?,77,art,,2494
D_JOL A 2,125,1,BlockProc1,Cash - Would,U,78,54,4709,BlockProc1,Cash - ?,78,money,,24617
D_JOL A 2,125,1,BlockProc1,Hide - Sick,U,79,77,1739,BlockProc1,Hide - ?,79,stack,,14256
D_JOL A 2,125,1,BlockProc1,King - Vase,U,80,23,1196,BlockProc1,King - ?,80,queen,,8120
D_JOL B 2,126,1,BlockProc1,Delinquent - Bad,F,1,100,3155,BlockProc1,Delinquent - ?,1,bad,,2297
D_JOL B 2,126,1,BlockProc1,Digestion - Stomach,F,2,100,12683,BlockProc1,Digestion - ?,2,stomach,,2366
D_JOL B 2,126,1,BlockProc1,Wage - Money,F,3,0,6570,BlockProc1,Wage - ?,3,money,,2065
D_JOL B 2,126,1,BlockProc1,Chisel - Hammer,F,4,100,4614,BlockProc1,Chisel - ?,4,chip,,13319
D_JOL B 2,126,1,BlockProc1,Editor - News,F,5,100,2222,BlockProc1,Editor - ?,5,paper,,4345
D_JOL B 2,126,1,BlockProc1,Hornet - Sting,F,6,100,3160,BlockProc1,Hornet - ?,6,sting,,2407
D_JOL B 2,126,1,BlockProc1,Bitter - Cold,F,7,95,5590,BlockProc1,Bitter - ?,7,good,,9264
D_JOL B 2,126,1,BlockProc1,Root - Plant,F,8,100,3855,BlockProc1,Root - ?,8,plant,,2535
D_JOL B 2,126,1,BlockProc1,Swan - Bird,F,9,90,5217,BlockProc1,Swan - ?,9,bird,,1837
D_JOL B 2,126,1,BlockProc1,Paw - Dog,F,10,100,2839,BlockProc1,Paw - ?,10,dog,,1675
D_JOL B 2,126,1,BlockProc1,Way - Out,F,11,100,3644,BlockProc1,Way - ?,11,gone,,3870
D_JOL B 2,126,1,BlockProc1,Hygiene - Clean,F,12,100,3487,BlockProc1,Hygiene - ?,12,clean,,1863
D_JOL B 2,126,1,BlockProc1,Bridge - Water,F,13,100,3179,BlockProc1,Bridge - ?,13,water,,3148
D_JOL B 2,126,1,BlockProc1,Geology - Rock,F,14,95,7607,BlockProc1,Geology - ?,14,world,,17536
D_JOL B 2,126,1,BlockProc1,Revolution - War,F,15,100,2813,BlockProc1,Revolution - ?,15,war,,1851
D_JOL B 2,126,1,BlockProc1,Discussion - Talk,F,16,100,2929,BlockProc1,Discussion - ?,16,talk,,2434
D_JOL B 2,126,1,BlockProc1,Herd - Cow,F,17,100,2623,BlockProc1,Herd - ?,17,cow,,1980
D_JOL B 2,126,1,BlockProc1,Credit - Card,F,18,100,3067,BlockProc1,Credit - ?,18,card,,1679
D_JOL B 2,126,1,BlockProc1,Orchid - Flower,F,19,100,3099,BlockProc1,Orchid - ?,19,flower,,3026
D_JOL B 2,126,1,BlockProc1,Tuna -  Fish,F,20,100,9768,BlockProc1,Tuna - ?,20,fish,,1520
D_JOL B 2,126,1,BlockProc1,Full - Enough,B,21,100,2192,BlockProc1,Full - ?,21,enough,,2055
D_JOL B 2,126,1,BlockProc1,Drink - Sip,B,22,100,3386,BlockProc1,Drink - ?,22,sip,,3861
D_JOL B 2,126,1,BlockProc1,Dark - Cave,B,23,100,6048,BlockProc1,Dark - ?,23,cave,,3446
D_JOL B 2,126,1,BlockProc1,Take - Seize,B,24,100,4645,BlockProc1,Take - ?,24,grab,,5574
D_JOL B 2,126,1,BlockProc1,Height - Growth,B,25,100,2758,BlockProc1,Height - ?,25,growth,,2097
D_JOL B 2,126,1,BlockProc1,Sentence - Word,B,26,100,3755,BlockProc1,Sentence - ?,26,word,,2423
D_JOL B 2,126,1,BlockProc1,Bug - Wasp,B,27,100,2784,BlockProc1,Bug - ?,27,wasp,,3344
D_JOL B 2,126,1,BlockProc1,Math - Division,B,28,100,2807,BlockProc1,Math - ?,28,test,,6334
D_JOL B 2,126,1,BlockProc1,Law - Attorney,B,29,100,3395,BlockProc1,Law - ?,29,attorney,,2272
D_JOL B 2,126,1,BlockProc1,Great - Fantastic,B,30,100,3545,BlockProc1,Great - ?,30,fantastic,,3265
D_JOL B 2,126,1,BlockProc1,Key - Latch,B,31,100,4323,BlockProc1,Key - ?,31,lock,,7983
D_JOL B 2,126,1,BlockProc1,Hot - Chili,B,32,100,3180,BlockProc1,Hot - ?,32,chilli,,4969
D_JOL B 2,126,1,BlockProc1,Ball - Racket,B,33,100,6005,BlockProc1,Ball - ?,33,bounce,,9894
D_JOL B 2,126,1,BlockProc1,Work - Chore,B,34,100,3261,BlockProc1,Work - ?,34,hard,,7420
D_JOL B 2,126,1,BlockProc1,Hunger - Famine,B,35,100,7392,BlockProc1,Hunger - ?,35,starve,,5578
D_JOL B 2,126,1,BlockProc1,Sleep - Drowsy,B,36,100,2198,BlockProc1,Sleep - ?,36,nap,,1881
D_JOL B 2,126,1,BlockProc1,Smell - Stench,B,37,100,3355,BlockProc1,Smell - ?,37,stench,,2427
D_JOL B 2,126,1,BlockProc1,Clothes - Attire,B,38,100,3339,BlockProc1,Clothes - ?,38,attire,,2658
D_JOL B 2,126,1,BlockProc1,Plane - Pilot,B,39,100,4178,BlockProc1,Plane - ?,39,pilot,,2479
D_JOL B 2,126,1,BlockProc1,Fire - Blaze,B,40,100,3631,BlockProc1,Fire - ?,40,blaze,,14691
D_JOL B 2,126,1,BlockProc1,Due - Assignment,S,41,100,4287,BlockProc1,Due - ?,41,assignment,,5293
D_JOL B 2,126,1,BlockProc1,Number - Amount,S,42,10,6339,BlockProc1,Number - ?,42,phone,,12069
D_JOL B 2,126,1,BlockProc1,Location - Site,S,43,100,3401,BlockProc1,Location - ?,43,place,,7412
D_JOL B 2,126,1,BlockProc1,Dump - Waste,S,44,100,2931,BlockProc1,Dump - ?,44,waste,,2524
D_JOL B 2,126,1,BlockProc1,Trial - Jury,S,45,100,3128,BlockProc1,Trial - ?,45,jury,,1940
D_JOL B 2,126,1,BlockProc1,Architecture - Design,S,46,100,2431,BlockProc1,Architecture - ?,46,design,,2965
D_JOL B 2,126,1,BlockProc1,Grill -Bar,S,47,100,3496,BlockProc1,Grill - ?,47,bar,,1819
D_JOL B 2,126,1,BlockProc1,Kidney - Liver,S,48,100,3181,BlockProc1,Kidney - ?,48,liver,,2601
D_JOL B 2,126,1,BlockProc1,Begin - End,S,49,100,3043,BlockProc1,Begin - ?,49,end,,3291
D_JOL B 2,126,1,BlockProc1,Blow - Wind,S,50,100,3622,BlockProc1,Blow - ?,50,balloon,,5153
D_JOL B 2,126,1,BlockProc1,Pop - Soda,S,51,100,3791,BlockProc1,Pop - ?,51,soda,,2425
D_JOL B 2,126,1,BlockProc1,Wine - Cheese,S,52,100,2619,BlockProc1,Wine - ?,52,cheese,,3980
D_JOL B 2,126,1,BlockProc1,Bathroom - Toilet,S,53,100,3330,BlockProc1,Bathroom - ?,53,toilet,,2181
D_JOL B 2,126,1,BlockProc1,Choice - Decision,S,54,100,3283,BlockProc1,Choice - ?,54,decision,,4438
D_JOL B 2,126,1,BlockProc1,Shoe - Foot,S,55,100,4011,BlockProc1,Shoe - ?,55,foot,,4991
D_JOL B 2,126,1,BlockProc1,Lettuce - Salad,S,56,100,2940,BlockProc1,Lettuce - ?,56,salad,,1724
D_JOL B 2,126,1,BlockProc1,Past - Future,S,57,100,2967,BlockProc1,Past - ?,57,future,,2164
D_JOL B 2,126,1,BlockProc1,Honey - Bee,S,58,100,3009,BlockProc1,Honey - ?,58,bee,,1658
D_JOL B 2,126,1,BlockProc1,Baby - Child,S,59,100,3480,BlockProc1,Baby - ?,59,child,,1718
D_JOL B 2,126,1,BlockProc1,Circle - Round,S,60,100,2443,BlockProc1,Circle - ?,60,round,,2040
D_JOL B 2,126,1,BlockProc1,Pusher - Clutter,U,61,100,3644,BlockProc1,Pusher - ?,61,person,,24815
D_JOL B 2,126,1,BlockProc1,Dietary - Sacking,U,62,100,3076,BlockProc1,Dietary - ?,62,supplement,,9985
D_JOL B 2,126,1,BlockProc1,Park - Hungry,U,63,0,16179,BlockProc1,Park - ?,63,playground,,10760
D_JOL B 2,126,1,BlockProc1,Lift - Woman,U,64,100,6523,BlockProc1,Lift - ?,64,p,,6708
D_JOL B 2,126,1,BlockProc1,Soon - Belt,U,65,90,4711,BlockProc1,Soon - ?,65,enough,,8461
D_JOL B 2,126,1,BlockProc1,Discover - Floor,U,66,100,3079,BlockProc1,Discover - ?,66,find,,5444
D_JOL B 2,126,1,BlockProc1,Death - Business,U,67,100,3449,BlockProc1,Death - ?,67,business,,4239
D_JOL B 2,126,1,BlockProc1,Debate - Sight,U,68,95,9701,BlockProc1,Debate - ?,68,speech,,6365
D_JOL B 2,126,1,BlockProc1,Artery - Bronze,U,69,100,3049,BlockProc1,Artery - ?,69,bronze,,3327
D_JOL B 2,126,1,BlockProc1,Fix - Hand,U,70,100,3889,BlockProc1,Fix - ?,70,hand,,3773
D_JOL B 2,126,1,BlockProc1,Machine - Position,U,71,100,3863,BlockProc1,Machine - ?,71,position,,3644
D_JOL B 2,126,1,BlockProc1,Happy - Car,U,72,100,3339,BlockProc1,Happy - ?,72,car,,1882
D_JOL B 2,126,1,BlockProc1,Allow - Tuck,U,73,100,3177,BlockProc1,Allow - ?,73,turn,,11792
D_JOL B 2,126,1,BlockProc1,Art - Lion,U,74,100,3182,BlockProc1,Art - ?,74,paint,,8200
D_JOL B 2,126,1,BlockProc1,Strong - Accident,U,75,100,7292,BlockProc1,Strong - ?,75,accident,,6340
D_JOL B 2,126,1,BlockProc1,Sugar - Riddle,U,76,100,2934,BlockProc1,Sugar - ?,76,sweet,,4514
D_JOL B 2,126,1,BlockProc1,Valley - Add,U,77,100,3823,BlockProc1,Valley - ?,77,run,,6896
D_JOL B 2,126,1,BlockProc1,Cash - Would,U,78,100,4593,BlockProc1,Cash - ?,78,deposit,,7701
D_JOL B 2,126,1,BlockProc1,Hide - Sick,U,79,100,2901,BlockProc1,Hide - ?,79,sick,,1752
D_JOL B 2,126,1,BlockProc1,King - Vase,U,80,100,2763,BlockProc1,King - ?,80,vase,,2270
D_JOL C 2,127,1,BlockProc1,Enough - Full,F,1,85,7827,BlockProc1,Enough - ?,1,full,,2448
D_JOL C 2,127,1,BlockProc1,Sip - Drink,F,2,40,7944,BlockProc1,Sip - ?,2,drink,,13894
D_JOL C 2,127,1,BlockProc1,Cave - Dark,F,3,100,6450,BlockProc1,Cave - ?,3,dark,,2576
D_JOL C 2,127,1,BlockProc1,Seize - Take,F,4,100,2145,BlockProc1,Seize - ?,4,take,,2617
D_JOL C 2,127,1,BlockProc1,Growth - Height,F,5,45,5594,BlockProc1,Growth - ?,5,height,,6108
D_JOL C 2,127,1,BlockProc1,Word - Sentence,F,6,30,4872,BlockProc1,Word - ?,6,,,1266
D_JOL C 2,127,1,BlockProc1,Wasp - Bug,F,7,90,5004,BlockProc1,Wasp - ?,7,bug,,5672
D_JOL C 2,127,1,BlockProc1,Division - Math,F,8,19,8154,BlockProc1,Division - ?,8,mathematics,,6872
D_JOL C 2,127,1,BlockProc1,Attorney - Law,F,9,100,3208,BlockProc1,Attorney - ?,9,law,,2270
D_JOL C 2,127,1,BlockProc1,Fantastic - Great,F,10,100,3709,BlockProc1,Fantastic - ?,10,great,,2696
D_JOL C 2,127,1,BlockProc1,Latch - Key,F,11,100,5694,BlockProc1,Latch - ?,11,key,,1846
D_JOL C 2,127,1,BlockProc1,Chili - Hot,F,12,90,4282,BlockProc1,Chili - ?,12,hot,,4559
D_JOL C 2,127,1,BlockProc1,Racket - Ball,F,13,99,3241,BlockProc1,Racket - ?,13,ball,,5086
D_JOL C 2,127,1,BlockProc1,Chore - Work,F,14,50,4589,BlockProc1,Chore - ?,14,ork,,5526
D_JOL C 2,127,1,BlockProc1,Famine - Hunger,F,15,65,5024,BlockProc1,Famine - ?,15,hunger,,2507
D_JOL C 2,127,1,BlockProc1,Drowsy - Sleep,F,16,24,10354,BlockProc1,Drowsy - ?,16,sleep,,8060
D_JOL C 2,127,1,BlockProc1,Stench - Smell,F,17,100,2907,BlockProc1,Stench - ?,17,smell,,2047
D_JOL C 2,127,1,BlockProc1,Attire - Clothes,F,18,100,1794,BlockProc1,Attire - ?,18,clothes,,2749
D_JOL C 2,127,1,BlockProc1,Pilot - Plane,F,19,100,5064,BlockProc1,Pilot - ?,19,plane,,2714
D_JOL C 2,127,1,BlockProc1,Blaze - Fire,F,20,76,20442,BlockProc1,Blaze - ?,20,fire,,2297
D_JOL C 2,127,1,BlockProc1,Bad - Delinquent,B,21,100,5399,BlockProc1,Bad - ?,21,delinquent,,8713
D_JOL C 2,127,1,BlockProc1,Stomach - Digestion,B,22,74,6899,BlockProc1,Stomach - ?,22,,,1628
D_JOL C 2,127,1,BlockProc1,Money - Wage,B,23,30,7041,BlockProc1,Money - ?,23,,,1549
D_JOL C 2,127,1,BlockProc1,News - Editor,B,24,64,9616,BlockProc1,Hammer - ?,24,chisel,,3404
D_JOL C 2,127,1,BlockProc1,Sting - Hornet,B,25,91,9181,BlockProc1,News - ?,25,editor,,6765
D_JOL C 2,127,1,BlockProc1,Cold - Bitter,B,26,20,8563,BlockProc1,Sting - ?,26,hornet,,4908
D_JOL C 2,127,1,BlockProc1,Plant - Root,B,27,4,4217,BlockProc1,Cold - ?,27,bitter,,2856
D_JOL C 2,127,1,BlockProc1,Bird - Swan,B,28,69,18656,BlockProc1,Plant - ?,28,,,1574
D_JOL C 2,127,1,BlockProc1,Dog - Paw,B,29,70,8294,BlockProc1,Bird - ?,29,swan,,3662
D_JOL C 2,127,1,BlockProc1,Out - Way,B,30,76,4443,BlockProc1,Dog - ?,30,paw,,3579
D_JOL C 2,127,1,BlockProc1,Clean - Hygiene,B,31,79,5785,BlockProc1,Out - ?,31,,,1219
D_JOL C 2,127,1,BlockProc1,Water - Bridge,B,32,100,2938,BlockProc1,Clean - ?,32,hygiene,,5432
D_JOL C 2,127,1,BlockProc1,Rock - Geology,B,33,93,5079,BlockProc1,Water- ?,33,bridge,,7519
D_JOL C 2,127,1,BlockProc1,War - Revolution,B,34,97,4048,BlockProc1,Rock - ?,34,geometry,,7102
D_JOL C 2,127,1,BlockProc1,Talk - Discussion,B,35,2,4118,BlockProc1,War - ?,35,revolution,,8115
D_JOL C 2,127,1,BlockProc1,Cow - Herd,B,36,21,6198,BlockProc1,Talk - ?,36,,,1207
D_JOL C 2,127,1,BlockProc1,Card - Credit,B,37,100,4761,BlockProc1,Cow - ?,37,,,1403
D_JOL C 2,127,1,BlockProc1,Flower - Orchid,B,38,83,7667,BlockProc1,Card - ?,38,,,1822
D_JOL C 2,127,1,BlockProc1,Fish - Tuna,B,39,99,6511,BlockProc1,Flower - ?,39,orchid,,3415
D_JOL C 2,127,1,BlockProc1,Hammer - Chisel,B,40,60,5768,BlockProc1,Fish - ?,40,tuna,,4542
D_JOL C 2,127,1,BlockProc1,Assignment - Due,S,41,90,3112,BlockProc1,Amount - ?,41,number,,2523
D_JOL C 2,127,1,BlockProc1,Amount - Number,S,42,100,42063,BlockProc1,Assignment - ?,42,due,,2202
D_JOL C 2,127,1,BlockProc1,Site - Location,S,43,98,14710,BlockProc1,Site - ?,43,,,1953
D_JOL C 2,127,1,BlockProc1,Waste - Dump,S,44,100,3087,BlockProc1,Waste - ?,44,dump,,6252
D_JOL C 2,127,1,BlockProc1,Jury - Trial,S,45,67,3401,BlockProc1,Jury - ?,45,trial,,9433
D_JOL C 2,127,1,BlockProc1,Design - Architecture,S,46,40,4548,BlockProc1,Design - ?,46,architecture,,10682
D_JOL C 2,127,1,BlockProc1,Bar - Grill,S,47,90,18404,BlockProc1,Bar - ?,47,,,2434
D_JOL C 2,127,1,BlockProc1,Liver - Kidney,S,48,94,5516,BlockProc1,Liver - ?,48,kidney,,3285
D_JOL C 2,127,1,BlockProc1,End - Begin,S,49,92,5604,BlockProc1,End - ?,49,begin,,3432
D_JOL C 2,127,1,BlockProc1,Wind - Blow,S,50,70,3171,BlockProc1,Wind - ?,50,blow,,2887
D_JOL C 2,127,1,BlockProc1,Soda - Pop,S,51,100,9055,BlockProc1,Soda - ?,51,pop,,3407
D_JOL C 2,127,1,BlockProc1,Cheese - Wine,S,52,100,4410,BlockProc1,Cheese - ?,52,wine,,2250
D_JOL C 2,127,1,BlockProc1,Toilet - Bathroom,S,53,4,2912,BlockProc1,Toilet - ?,53,,,1417
D_JOL C 2,127,1,BlockProc1,Decision - Choice,S,54,50,2369,BlockProc1,Decision - ?,54,choice,,3067
D_JOL C 2,127,1,BlockProc1,Foot - Shoe,S,55,88,8346,BlockProc1,Foot - ?,55,shoe,,2434
D_JOL C 2,127,1,BlockProc1,Future - Past,S,56,100,2397,BlockProc1,Future - ?,56,past,,2761
D_JOL C 2,127,1,BlockProc1,Salad - Lettuce,S,57,80,7107,BlockProc1,Salad - ?,57,shrimp,,12469
D_JOL C 2,127,1,BlockProc1,Bee - Honey,S,58,99,1868,BlockProc1,Bee - ?,58,honey,,4511
D_JOL C 2,127,1,BlockProc1,Child - Baby,S,59,1,11414,BlockProc1,Child - ?,59,baby,,4125
D_JOL C 2,127,1,BlockProc1,Round - Circle,S,60,87,11007,BlockProc1,Round - ?,60,circle,,2541
D_JOL C 2,127,1,BlockProc1,Clutter - Pusher,U,61,2,4231,BlockProc1,Clutter - ?,61,math,,7840
D_JOL C 2,127,1,BlockProc1,Sacking - Dietary,U,62,15,4216,BlockProc1,Sacking - ?,62,,,33593
D_JOL C 2,127,1,BlockProc1,Hungry - Park,U,63,12,10216,BlockProc1,Hungry - ?,63,famine,,4845
D_JOL C 2,127,1,BlockProc1,Woman - Lift,U,64,85,6143,BlockProc1,Woman - ?,64,lift,,4489
D_JOL C 2,127,1,BlockProc1,Belt - Soon,U,65,60,3214,BlockProc1,Belt - ?,65,soon,,2504
D_JOL C 2,127,1,BlockProc1,Floor - Discover,U,66,30,8667,BlockProc1,Floor - ?,66,,,15634
D_JOL C 2,127,1,BlockProc1,Business - Death,U,67,90,2567,BlockProc1,Business - ?,67,,,3285
D_JOL C 2,127,1,BlockProc1,Sight - Debate,U,68,40,5952,BlockProc1,Sight - ?,68,,,1029
D_JOL C 2,127,1,BlockProc1,Bronze - Artery,U,69,20,3465,BlockProc1,Bronze - ?,69,,,5676
D_JOL C 2,127,1,BlockProc1,Hand - Fix,U,70,76,16230,BlockProc1,Hand - ?,70,fix,,2014
D_JOL C 2,127,1,BlockProc1,Position - Machine,U,71,50,5306,BlockProc1,Position - ?,71,machine,,3646
D_JOL C 2,127,1,BlockProc1,Car - Happy,U,72,70,4711,BlockProc1,Car - ?,72,,,2123
D_JOL C 2,127,1,BlockProc1,Tuck - Allow,U,73,5,4150,BlockProc1,Tuck - ?,73,,,1072
D_JOL C 2,127,1,BlockProc1,Lion - Art,U,74,70,6450,BlockProc1,Lion - ?,74,art,,2752
D_JOL C 2,127,1,BlockProc1,Accident - Strong,U,75,0,3003,BlockProc1,Accident - ?,75,strong,,7573
D_JOL C 2,127,1,BlockProc1,Riddle - Sugar,U,76,10,5291,BlockProc1,Riddle - ?,76,paper,,18701
D_JOL C 2,127,1,BlockProc1,Add - Valley,U,77,2,4676,BlockProc1,Add - ?,77,valley,,4904
D_JOL C 2,127,1,BlockProc1,Would - Cash,U,78,10,11281,BlockProc1,Would - ?,78,cash,,2630
D_JOL C 2,127,1,BlockProc1,Sick - Hide,U,79,48,5901,BlockProc1,Sick - ?,79,,,3059
D_JOL C 2,127,1,BlockProc1,Vase - King,U,80,40,5253,BlockProc1,Vase - ?,80,king,,1828
D_JOL D 2,128,1,BlockProc1,Enough - Full,F,1,56,2470,BlockProc1,Enough - ?,1,less,,5006
D_JOL D 2,128,1,BlockProc1,Sip - Drink,F,2,45,2118,BlockProc1,Sip - ?,2,drink,,2823
D_JOL D 2,128,1,BlockProc1,Cave - Dark,F,3,57,3488,BlockProc1,Cave - ?,3,wall,,6490
D_JOL D 2,128,1,BlockProc1,Seize - Take,F,4,78,2944,BlockProc1,Seize - ?,4,size,,4320
D_JOL D 2,128,1,BlockProc1,Growth - Height,F,5,55,1740,BlockProc1,Growth - ?,5,development,,11712
D_JOL D 2,128,1,BlockProc1,Word - Sentence,F,6,75,6906,BlockProc1,Word - ?,6,choice,,5794
D_JOL D 2,128,1,BlockProc1,Wasp - Bug,F,7,90,3140,BlockProc1,Wasp - ?,7,bug,,3065
D_JOL D 2,128,1,BlockProc1,Division - Math,F,8,75,4518,BlockProc1,Division - ?,8,math,,3930
D_JOL D 2,128,1,BlockProc1,Attorney - Law,F,9,75,2288,BlockProc1,Attorney - ?,9,law,,3611
D_JOL D 2,128,1,BlockProc1,Fantastic - Great,F,10,45,2310,BlockProc1,Fantastic - ?,10,good,,5002
D_JOL D 2,128,1,BlockProc1,Latch - Key,F,11,67,2986,BlockProc1,Latch - ?,11,catch,,5720
D_JOL D 2,128,1,BlockProc1,Chili - Hot,F,12,56,1658,BlockProc1,Chili - ?,12,hot,,6044
D_JOL D 2,128,1,BlockProc1,Racket - Ball,F,13,54,2397,BlockProc1,Racket - ?,13,stand,,8405
D_JOL D 2,128,1,BlockProc1,Chore - Work,F,14,25,1835,BlockProc1,Chore - ?,14,wash,,5679
D_JOL D 2,128,1,BlockProc1,Famine - Hunger,F,15,25,2279,BlockProc1,Famine - ?,15,fire,,3160
D_JOL D 2,128,1,BlockProc1,Drowsy - Sleep,F,16,90,2075,BlockProc1,Drowsy - ?,16,sleepy,,5441
D_JOL D 2,128,1,BlockProc1,Stench - Smell,F,17,67,2050,BlockProc1,Stench - ?,17,stretch,,4877
D_JOL D 2,128,1,BlockProc1,Attire - Clothes,F,18,45,3939,BlockProc1,Attire - ?,18,clothes,,5782
D_JOL D 2,128,1,BlockProc1,Pilot - Plane,F,19,78,2143,BlockProc1,Pilot - ?,19,plane,,2525
D_JOL D 2,128,1,BlockProc1,Blaze - Fire,F,20,78,2910,BlockProc1,Blaze - ?,20,fire,,3927
D_JOL D 2,128,1,BlockProc1,Bad - Delinquent,B,21,45,1832,BlockProc1,Bad - ?,21,villan,,6733
D_JOL D 2,128,1,BlockProc1,Stomach - Digestion,B,22,45,1973,BlockProc1,Stomach - ?,22,liver,,3300
D_JOL D 2,128,1,BlockProc1,Money - Wage,B,23,76,3960,BlockProc1,Money - ?,23,banker,,7733
D_JOL D 2,128,1,BlockProc1,News - Editor,B,24,66,3760,BlockProc1,Hammer - ?,24,tool,,9059
D_JOL D 2,128,1,BlockProc1,Sting - Hornet,B,25,46,2685,BlockProc1,News - ?,25,newspaper,,9559
D_JOL D 2,128,1,BlockProc1,Cold - Bitter,B,26,56,5490,BlockProc1,Sting - ?,26,bee,,5225
D_JOL D 2,128,1,BlockProc1,Plant - Root,B,27,25,1678,BlockProc1,Cold - ?,27,chill,,6609
D_JOL D 2,128,1,BlockProc1,Bird - Swan,B,28,55,2214,BlockProc1,Plant - ?,28,swan,,7859
D_JOL D 2,128,1,BlockProc1,Dog - Paw,B,29,65,2604,BlockProc1,Bird - ?,29,penguin,,18227
D_JOL D 2,128,1,BlockProc1,Out - Way,B,30,56,1865,BlockProc1,Dog - ?,30,paw,,3395
D_JOL D 2,128,1,BlockProc1,Clean - Hygiene,B,31,65,7313,BlockProc1,Out - ?,31,in,,7337
D_JOL D 2,128,1,BlockProc1,Water - Bridge,B,32,77,2382,BlockProc1,Clean - ?,32,spot,,8788
D_JOL D 2,128,1,BlockProc1,Rock - Geology,B,33,67,2127,BlockProc1,Water- ?,33,wet,,9263
D_JOL D 2,128,1,BlockProc1,War - Revolution,B,34,34,2249,BlockProc1,Rock - ?,34,stop,,7702
D_JOL D 2,128,1,BlockProc1,Talk - Discussion,B,35,45,2423,BlockProc1,War - ?,35,revolution,,7711
D_JOL D 2,128,1,BlockProc1,Cow - Herd,B,36,55,2520,BlockProc1,Talk - ?,36,communication,,5836
D_JOL D 2,128,1,BlockProc1,Card - Credit,B,37,67,2272,BlockProc1,Cow - ?,37,milk,,2795
D_JOL D 2,128,1,BlockProc1,Flower - Orchid,B,38,24,2628,BlockProc1,Card - ?,38,play,,7008
