ExperimentName,Subject,Session,Procedure[Block],Running[Block],Trial,Block1ITEMS,Block2ITEMS,cue_target,Direction,ListNum,pword3.RESP,pword3.RT,pword5.RESP,pword5.RT,Rword1.RESP,Rword1.RT,Rword2.RESP,Rword2.RT,Procedure[Trial]
D_JOL B 2,138,1,BlockProc2,Block2,20,,16,Dine - Eat,F,16,,,100,3178,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,21,,41,Razor - Shave,S,41,,,80,2796,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,22,,68,Listen - Fiction,U,68,,,90,5893,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,23,,3,Cactus - Plant,F,3,,,75,3301,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,24,,44,Candle - Wax,S,44,,,100,7837,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,25,,80,Charm - Vehicle,U,80,,,10,3347,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,26,,61,Justice - Maroon,U,61,,,45,2335,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,27,,11,Driver - Car,F,11,,,65,5539,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,28,,72,Fuzzy - Bang,U,72,,,30,16220,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,29,,47,Gone - Away,S,47,,,80,3960,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,30,,34,Plane - Aircraft,B,34,,,0,7006,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,31,,77,Temperature - Morning,U,77,,,86,3641,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,32,,43,Mason - Jar,S,43,,,60,3692,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,33,,67,Shell - Snake,U,67,,,5,4602,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,34,,1,Extension - Long,F,1,,,9,2534,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,35,,20,Affection - Love,F,20,,,90,3536,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,36,,63,Give - Steak,U,63,,,8,3847,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,37,,33,Dead - Coffin,B,33,,,100,2409,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,38,,66,Crackle - Able,U,66,,,8,4306,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,39,,76,Both - Ounce,U,76,,,6,7825,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,40,,9,Cherry - Red,F,9,,,95,3888,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,41,,49,Earth - Ground,S,49,,,100,4651,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,42,,78,Mirror - Children,U,78,,,5,2465,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,43,,15,Incense - Smell,F,15,,,13,1595,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,44,,71,Name - Hate,U,71,,,22,2303,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,45,,55,Rod - Reel,S,55,,,13,1859,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,46,,22,Car - Windshield,B,22,,,75,6478,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,47,,64,Maze - Election,U,64,,,16,2290,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,48,,50,Alone - Lonely,S,50,,,87,1591,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,49,,28,Pop - Balloon,B,28,,,100,4477,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,50,,60,Sun - Tan,S,60,,,100,4130,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,51,,56,Flea - Tick,S,56,,,25,5355,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,52,,59,Tantrum - Temper,S,59,,,22,2879,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,53,,10,Scalp - Head,F,10,,,51,2766,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,54,,2,Clue - Game,F,2,,,0,4966,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,55,,38,Honest - Truthful,B,38,,,90,3869,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,56,,58,Own - Have,S,58,,,60,2512,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,57,,19,Chill - Cold,F,19,,,80,7289,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,58,,74,Lease - Toil,U,74,,,15,5878,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,59,,18,Feud - Fight,F,18,,,1,1642,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,60,,30,Best - Favorite,B,30,,,80,4288,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,61,,21,Turn - Flip,B,21,,,85,5962,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,62,,52,Safety - Seatbelt,S,52,,,0,13808,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,63,,8,Litter - Trash,F,8,,,69,10004,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,64,,27,Even - Revenge,B,27,,,8,1430,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,65,,48,Water - Drink,S,48,,,0,3826,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,66,,57,Loud - Noise,S,57,,,90,3855,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,67,,17,Shears - Scissors,F,17,,,5,5021,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,68,,53,Truth - Lie,S,53,,,96,4969,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,69,,62,Stretch - Cloth,U,62,,,6,2352,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,70,,31,Cat - Panther,B,31,,,55,5505,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,71,,54,Phone - Communication,S,54,,,90,2981,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,72,,23,Bad - Villain,B,23,,,85,4080,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,73,,12,Chop - Cut,F,12,,,99,4865,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,74,,75,Loan - Sign,U,75,,,0,4668,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,75,,14,Document - Paper,F,14,,,100,3394,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,76,,25,Star - Actress,B,25,,,90,1871,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,77,,36,Baseball - League,B,36,,,100,2426,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,78,,35,Fish - Sardine,B,35,,,0,862,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,79,,29,Fruit - Strawberry,B,29,,,0,8011,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,80,,39,Sleep - Nap,B,39,,,99,7815,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,81,,32,Glass - Breakable,B,32,,,50,6133,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,82,,26,Thread - Thimble,B,26,,,13,1694,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,83,,4,Shoelace - Tie,F,4,,,89,4760,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,84,,65,Meat - Obtain,U,65,,,9,12136,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,85,,40,Fight - Brawl,B,40,,,80,3446,,,,,StudyProc5
D_JOL B 2,138,1,BlockProc2,Block2,86,,,Deciet - Cheat,,1,,,,,,,,,StudyProc6
D_JOL B 2,138,1,BlockProc2,Block2,87,,,Contest - Competition,,5,,,,,,,,,StudyProc6
D_JOL B 2,138,1,BlockProc2,Block2,88,,,Deaf - Hear,,3,,,,,,,,,StudyProc6
D_JOL B 2,138,1,BlockProc2,Block2,89,,,Magician - Magic,,4,,,,,,,,,StudyProc6
D_JOL B 2,138,1,BlockProc2,Block2,90,,,Mind - Matter,,2,,,,,,,,,StudyProc6
D_JOL B 2,138,1,BlockProc2,Block2,91,,,Moat - ?,,74,,,,,,,obtain,10176,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,92,,,Give - ?,,63,,,,,,,take,8046,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,93,,,Own - ?,,58,,,,,,,have,2332,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,94,,,Even - ?,,27,,,,,,,equal,9091,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,95,,,Sleep - ?,,39,,,,,,,night,15686,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,96,,,Vehicle - ?,,65,,,,,,,car,4066,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,97,,,Car - ?,,22,,,,,,,vehicle,7131,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,98,,,Detective - ?,,5,,,,,,,investigate,20134,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,99,,,Wrist - ?,,45,,,,,,,barcelet,5292,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,100,,,Adjourn - ?,,6,,,,,,,end,2178,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,101,,,Cactus - ?,,3,,,,,,,plant,2992,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,102,,,Chill - ?,,19,,,,,,,cold,2173,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,103,,,Feud - ?,,18,,,,,,,fight,3410,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,104,,,Flea - ?,,56,,,,,,,fly,12846,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,105,,,Earth - ?,,49,,,,,,,ground,3119,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,106,,,Crackle - ?,,67,,,,,,,tackle,6486,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,107,,,Extension - ?,,1,,,,,,,long,2988,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,108,,,Truth - ?,,53,,,,,,,honest,5224,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,109,,,Element - ?,,46,,,,,,,carbon,3617,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,110,,,Alone - ?,,50,,,,,,,lonely,2700,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,111,,,Razor - ?,,41,,,,,,,cut,5933,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,112,,,Driver - ?,,11,,,,,,,car,4241,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,113,,,Scalp - ?,,10,,,,,,,head,2834,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,114,,,Name - ?,,72,,,,,,,hate,4381,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,115,,,Rod - ?,,55,,,,,,,cones,3976,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,116,,,Loud - ?,,57,,,,,,,cloud,7316,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,117,,,Temperature - ?,,78,,,,,,,hot,5272,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,118,,,Dry - ?,,51,,,,,,,wet,3679,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,119,,,Chop - ?,,12,,,,,,,cut,2935,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,120,,,Cherry - ?,,9,,,,,,,red,2110,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,121,,,Rights - ?,,42,,,,,,,equa,4951,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,122,,,Tantrum - ?,,59,,,,,,,temper,4787,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,123,,,Star - ?,,25,,,,,,,twinkle,3911,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,124,,,Dead - ?,,33,,,,,,,meat,4349,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,125,,,Mason - ?,,43,,,,,,,jar,2322,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,126,,,Sun - ?,,60,,,,,,,sky,4538,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,127,,,Incense - ?,,15,,,,,,,hi,6479,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,128,,,Cat - ?,,31,,,,,,,dog,4125,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,129,,,Turn - ?,,21,,,,,,,flip,3235,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,130,,,Money - ?,,37,,,,,,,cash,4397,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,131,,,Meat - ?,,66,,,,,,,obtain,4392,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,132,,,Cake - ?,,71,,,,,,,yum,5275,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,133,,,Main - ?,,80,,,,,,,catch,5570,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,134,,,Candle - ?,,44,,,,,,,wax,2085,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,135,,,Dine - ?,,16,,,,,,,eat,2215,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,136,,,Document - ?,,14,,,,,,,paper,2611,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,137,,,Listen - ?,,69,,,,,,,fiction,7143,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,138,,,Litter - ?,,8,,,,,,,trash,2930,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,139,,,Fuzzy - ?,,73,,,,,,,lot,9401,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,140,,,Keys - ?,,70,,,,,,,joke,2191,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,141,,,Gone - ?,,47,,,,,,,away,2516,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,142,,,Pop - ?,,28,,,,,,,balloon,5676,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,143,,,Both - ?,,77,,,,,,,equal,7162,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,144,,,Justice - ?,,61,,,,,,,fair,2772,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,145,,,Loan - ?,,76,,,,,,,money,2697,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,146,,,Furry - ?,,7,,,,,,,dog,2425,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,147,,,Water,,48,,,,,,,air,4309,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,148,,,Maze - ?,,64,,,,,,,loan,6811,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,149,,,Best - ?,,30,,,,,,,favorite,7635,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,150,,,Fish - ?,,35,,,,,,,sadrine,9889,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,151,,,Thread - ?,,26,,,,,,,long,4365,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,152,,,Mule - ?,,13,,,,,,,mot,6840,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,153,,,Lease - ?,,75,,,,,,,agreemennt,7687,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,154,,,Bad - ?,,23,,,,,,,good,2931,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,155,,,Mirror - ?,,79,,,,,,,child,4322,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,156,,,Affection - ?,,20,,,,,,,love,2000,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,157,,,Shears - ?,,17,,,,,,,cheers,3149,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,158,,,Shell - ?,,68,,,,,,,snake,2860,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,159,,,Bird - ?,,24,,,,,,,penguine,8165,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,160,,,Shoelace - ?,,4,,,,,,,tie,3574,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,161,,,Glass - ?,,32,,,,,,,breakable,4298,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,162,,,Fight - ?,,40,,,,,,,feud,5241,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,163,,,Safety - ?,,52,,,,,,,safeguard,4305,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,164,,,Plane - ?,,34,,,,,,,aircraft,5432,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,165,,,Phone - ?,,54,,,,,,,number,7960,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,166,,,Fruit - ?,,29,,,,,,,mango,7273,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,167,,,Honest - ?,,38,,,,,,,truthfu,5518,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,168,,,Clue - ?,,2,,,,,,,no,5635,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,169,,,Stretch - ?,,62,,,,,,,clothes,6844,recallproc2
D_JOL B 2,138,1,BlockProc2,Block2,170,,,Baseball - ?,,36,,,,,,,high,5610,recallproc2
D_JOL B 2,138,1,BlockProc1,Block1,1,,,Haircut-Scissors,,1,,,,,,,,,StudyProc1
D_JOL B 2,138,1,BlockProc1,Block1,2,,,Member - Group,,5,,,,,,,,,StudyProc1
D_JOL B 2,138,1,BlockProc1,Block1,3,,,Snow - Ice,,3,,,,,,,,,StudyProc1
D_JOL B 2,138,1,BlockProc1,Block1,4,,,Shrimp - Fish,,4,,,,,,,,,StudyProc1
D_JOL B 2,138,1,BlockProc1,Block1,5,,,Curtain - Drapes,,2,,,,,,,,,StudyProc1
D_JOL B 2,138,1,BlockProc1,Block1,6,6,,Hornet - Sting,F,6,0,5036,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,7,40,,Fire - Blaze,B,40,45,6994,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,8,76,,Sugar - Riddle,U,76,10,2002,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,9,75,,Strong - Accident,U,75,60,8565,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,10,64,,Lift - Woman,U,64,50,5243,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,11,33,,Ball - Racket,B,33,90,4828,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,12,39,,Plane - Pilot,B,39,80,6341,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,13,14,,Geology - Rock,F,14,90,1556,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,14,15,,Revolution - War,F,15,75,4435,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,15,46,,Architecture - Design,S,46,60,3614,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,16,80,,King - Vase,U,80,56,1169,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,17,3,,Wage - Money,F,3,77,4004,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,18,1,,Delinquent - Bad,F,1,80,2321,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,19,65,,Soon - Belt,U,65,1,2522,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,20,63,,Park - Hungry,U,63,9,2489,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,21,68,,Debate - Sight,U,68,15,1693,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,22,4,,Chisel - Hammer,F,4,0,739,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,23,27,,Bug - Wasp,B,27,90,3217,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,24,42,,Number - Amount,S,42,80,1813,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,25,22,,Drink - Sip,B,22,87,2990,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,26,73,,Allow - Tuck,U,73,8,5470,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,27,25,,Height - Growth,B,25,100,3550,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,28,48,,Kidney - Liver,S,48,100,4222,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,29,41,,Due - Assignment,S,41,89,1407,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,30,13,,Bridge - Water,F,13,100,7085,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,31,10,,Paw - Dog,F,10,90,1245,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,32,16,,Discussion - Talk,F,16,80,7942,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,33,54,,Choice - Decision,S,54,78,8981,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,34,7,,Bitter - Cold,F,7,90,6658,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,35,67,,Death - Business,U,67,98,3432,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,36,30,,Great - Fantastic,B,30,96,7552,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,37,66,,Discover - Floor,U,66,34,3854,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,38,8,,Root - Plant,F,8,90,3255,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,39,35,,Hunger - Famine,B,35,99,5328,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,40,58,,Honey - Bee,S,58,100,930,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,41,55,,Shoe - Foot,S,55,100,3776,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,42,59,,Baby - Child,S,59,100,5143,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,43,69,,Artery - Bronze,U,69,14,1945,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,44,28,,Math - Division,B,28,90,2432,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,45,34,,Work - Chore,B,34,89,2282,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,46,32,,Hot - Chili,B,32,98,4891,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,47,37,,Smell - Stench,B,37,8,1269,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,48,9,,Swan - Bird,F,9,89,4119,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,49,19,,Orchid - Flower,F,19,90,4337,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,50,62,,Dietary - Sacking,U,62,6,1191,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,51,60,,Circle - Round,S,60,89,3013,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,52,17,,Herd - Cow,F,17,99,7197,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,53,72,,Happy - Car,U,72,73,12606,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,54,20,,Tuna -  Fish,F,20,100,2314,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,55,53,,Bathroom - Toilet,S,53,100,1502,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,56,74,,Art - Lion,U,74,9,3492,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,57,77,,Valley - Add,U,77,9,4434,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,58,79,,Hide - Sick,U,79,100,2281,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,59,56,,Past - Future,S,57,90,7358,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,60,78,,Cash - Would,U,78,0,3109,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,61,29,,Law - Attorney,B,29,100,3938,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,62,61,,Pusher - Clutter,U,61,67,3870,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,63,38,,Clothes - Attire,B,38,98,3546,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,64,47,,Grill -Bar,S,47,80,2923,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,65,11,,Way - Out,F,11,100,2351,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,66,43,,Location - Site,S,43,56,2676,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,67,26,,Sentence - Word,B,26,89,7061,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,68,18,,Credit - Card,F,18,99,2263,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,69,12,,Hygiene - Clean,F,12,80,2514,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,70,23,,Dark - Cave,B,23,0,5753,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,71,57,,Lettuce - Salad,S,56,0,2929,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,72,49,,Begin - End,S,49,90,3654,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,73,45,,Trial - Jury,S,45,90,2903,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,74,2,,Digestion - Stomach,F,2,60,1562,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,75,70,,Fix - Hand,U,70,0,2628,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,76,71,,Machine - Position,U,71,0,1611,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,77,50,,Blow - Wind,S,50,77,826,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,78,5,,Editor - News,F,5,80,2545,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,79,21,,Full - Enough,B,21,77,882,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,80,52,,Wine - Cheese,S,52,0,8456,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,81,44,,Dump - Waste,S,44,90,11935,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,82,51,,Pop - Soda,S,51,0,894,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,83,36,,Sleep - Drowsy,B,36,10,4929,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,84,31,,Key - Latch,B,31,0,2724,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,85,24,,Take - Seize,B,24,80,1975,,,,,,,StudyProc3
D_JOL B 2,138,1,BlockProc1,Block1,86,,,Friendliness - Nice,,3,,,,,,,,,StudyProc2
D_JOL B 2,138,1,BlockProc1,Block1,87,,,Geese - Goose,,1,,,,,,,,,StudyProc2
D_JOL B 2,138,1,BlockProc1,Block1,88,,,Catcher - Baseball,,4,,,,,,,,,StudyProc2
