ExperimentName,Subject,Session,Procedure[Block],Running[Block],Trial,Block1ITEMS,Block2ITEMS,cue_target,Direction,ListNum,pword3.RESP,pword3.RT,pword5.RESP,pword5.RT,Rword1.RESP,Rword1.RT,Rword2.RESP,Rword2.RT,Procedure[Trial]
D_JOL B 2,154,1,BlockProc1,Block1,121,,,King - ?,,80,,,,,royalty,5836,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,122,,,Tuna - ?,,20,,,,,fish,4985,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,123,,,Hunger - ?,,35,,,,,food,2800,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,124,,,Baby - ?,,59,,,,,cry,6231,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,125,,,Grill - ?,,47,,,,,burger,12117,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,126,,,Trial - ?,,45,,,,,court,5135,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,127,,,Editor - ?,,5,,,,,author,7968,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,128,,,Artery - ?,,69,,,,,chill,5391,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,129,,,Geology - ?,,14,,,,,rock,3094,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,130,,,Allow - ?,,73,,,,,listen,9513,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,131,,,Clothes - ?,,38,,,,,person,5811,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,132,,,Bridge - ?,,13,,,,,cross,5545,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,133,,,Way - ?,,11,,,,,allow,3251,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,134,,,Lettuce - ?,,56,,,,,salad,3183,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,135,,,Shoe - ?,,55,,,,,fit,4024,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,136,,,Circle - ?,,60,,,,,round,3228,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,137,,,Hygiene - ?,,12,,,,,clean,2970,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,138,,,Debate - ?,,68,,,,,argue,4899,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,139,,,Bathroom - ?,,53,,,,,toilet,7253,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,140,,,Blow - ?,,50,,,,,baloon,13497,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,141,,,Begin - ?,,49,,,,,again,5700,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,142,,,Past - ?,,57,,,,,present,4510,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,143,,,Hornet - ?,,6,,,,,sting,3737,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,144,,,Drink - ?,,22,,,,,water,2546,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,145,,,Ball - ?,,33,,,,,play,5307,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,146,,,Location - ?,,43,,,,,state,18429,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,147,,,Hot - ?,,32,,,,,cold,2410,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,148,,,Work - ?,,34,,,,,job,5137,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,149,,,Happy - ?,,72,,,,,hour,3114,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,150,,,Pusher - ?,,61,,,,,closer,6212,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,151,,,Strong - ?,,75,,,,,minded,3154,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,152,,,Due - ?,,41,,,,,date,2979,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,153,,,Soon - ?,,65,,,,,now,3243,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,154,,,Hide - ?,,79,,,,,seek,4968,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,155,,,Discussion - ?,,16,,,,,class,4935,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,156,,,Smell - ?,,37,,,,,sniff,6032,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,157,,,Great - ?,,30,,,,,grand,5830,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,158,,,Pop - ?,,51,,,,,needle,9532,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,159,,,Cash - ?,,78,,,,,money,8885,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,160,,,Fire - ?,,40,,,,,hazzard,4160,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,161,,,Swan - ?,,9,,,,,bird,4472,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,162,,,Height - ?,,25,,,,,person,5645,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,163,,,Sleep - ?,,36,,,,,tired,6809,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,164,,,Choice - ?,,54,,,,,decision,10967,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,165,,,Take - ?,,24,,,,,away,2895,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,166,,,Dietary - ?,,62,,,,,food,4514,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,167,,,Bug - ?,,27,,,,,wasp,5228,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,168,,,Delinquent - ?,,1,,,,,criminal,8738,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,169,,,Plane - ?,,39,,,,,aircraft,5347,,,recallproc1
D_JOL B 2,154,1,BlockProc1,Block1,170,,,Sugar - ?,,76,,,,,coffee,6948,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,1,,,Member - Group,,5,,,,,,,,,StudyProc1
D_JOL C 2,143,1,BlockProc1,Block1,2,,,Shrimp - Fish,,4,,,,,,,,,StudyProc1
D_JOL C 2,143,1,BlockProc1,Block1,3,,,Snow - Ice,,3,,,,,,,,,StudyProc1
D_JOL C 2,143,1,BlockProc1,Block1,4,,,Haircut-Scissors,,1,,,,,,,,,StudyProc1
D_JOL C 2,143,1,BlockProc1,Block1,5,,,Curtain - Drapes,,2,,,,,,,,,StudyProc1
D_JOL C 2,143,1,BlockProc1,Block1,6,50,,Wind - Blow,S,50,80,2570,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,7,1,,Enough - Full,F,1,60,3415,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,8,49,,End - Begin,S,49,55,4398,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,9,17,,Stench - Smell,F,17,0,3382,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,10,26,,Cold - Bitter,B,26,75,3219,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,11,32,,Water - Bridge,B,32,66,6140,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,12,10,,Fantastic - Great,F,10,55,8540,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,13,13,,Racket - Ball,F,13,70,1976,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,14,53,,Toilet - Bathroom,S,53,20,4565,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,15,38,,Flower - Orchid,B,38,5,5959,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,16,11,,Latch - Key,F,11,35,7107,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,17,9,,Attorney - Law,F,9,30,5294,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,18,58,,Bee - Honey,S,58,5,5342,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,19,40,,Hammer - Chisel,B,40,50,2869,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,20,33,,Rock - Geology,B,33,40,3473,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,21,47,,Bar - Grill,S,47,20,6902,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,22,65,,Belt - Soon,U,65,40,5950,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,23,76,,Riddle - Sugar,U,76,50,3997,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,24,31,,Clean - Hygiene,B,31,90,2366,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,25,69,,Bronze - Artery,U,69,0,1549,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,26,15,,Famine - Hunger,F,15,65,3648,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,27,79,,Sick - Hide,U,79,0,1914,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,28,60,,Round - Circle,S,60,90,1903,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,29,41,,Assignment - Due,S,41,90,972,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,30,21,,Bad - Delinquent,B,21,90,1025,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,31,52,,Cheese - Wine,S,52,20,3463,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,32,42,,Amount - Number,S,42,5,2753,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,33,75,,Accident - Strong,U,75,45,2107,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,34,2,,Sip - Drink,F,2,30,4260,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,35,78,,Would - Cash,U,78,2,3066,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,36,55,,Foot - Shoe,S,55,55,3770,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,37,34,,War - Revolution,B,34,50,2576,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,38,66,,Floor - Discover,U,66,5,4069,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,39,4,,Seize - Take,F,4,8,2655,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,40,19,,Pilot - Plane,F,19,4,3077,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,41,14,,Chore - Work,F,14,40,4662,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,42,61,,Clutter - Pusher,U,61,55,3108,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,43,74,,Lion - Art,U,74,2,2632,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,44,64,,Woman - Lift,U,64,90,974,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,45,16,,Drowsy - Sleep,F,16,100,1878,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,46,80,,Vase - King,U,80,30,6127,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,47,35,,Talk - Discussion,B,35,50,4132,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,48,72,,Car - Happy,U,72,43,3709,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,49,57,,Salad - Lettuce,S,57,65,3963,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,50,62,,Sacking - Dietary,U,62,20,4018,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,51,25,,Sting - Hornet,B,25,85,4276,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,52,3,,Cave - Dark,F,3,70,9761,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,53,77,,Add - Valley,U,77,5,3094,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,54,45,,Jury - Trial,S,45,85,7657,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,55,28,,Bird - Swan,B,28,70,1058,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,56,22,,Stomach - Digestion,B,22,80,1504,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,57,63,,Hungry - Park,U,63,70,2840,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,58,24,,News - Editor,B,24,59,4777,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,59,46,,Design - Architecture,S,46,30,5187,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,60,44,,Waste - Dump,S,44,55,2919,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,61,39,,Fish - Tuna,B,39,95,2700,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,62,18,,Attire - Clothes,F,18,25,2896,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,63,20,,Blaze - Fire,F,20,0,1434,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,64,48,,Liver - Kidney,S,48,0,7207,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,65,73,,Tuck - Allow,U,73,3,3067,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,66,37,,Card - Credit,B,37,95,3765,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,67,23,,Money - Wage,B,23,0,2824,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,68,29,,Dog - Paw,B,29,90,4143,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,69,7,,Wasp - Bug,F,7,40,1299,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,70,30,,Out - Way,B,30,23,3758,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,71,70,,Hand - Fix,U,70,30,3843,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,72,43,,Site - Location,S,43,70,2982,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,73,71,,Position - Machine,U,71,,1484,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,74,5,,Growth - Height,F,5,80,2948,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,75,12,,Chili - Hot,F,12,80,905,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,76,67,,Business - Death,U,67,30,2324,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,77,36,,Cow - Herd,B,36,90,1960,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,78,51,,Soda - Pop,S,51,70,1421,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,79,68,,Sight - Debate,U,68,70,3420,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,80,6,,Word - Sentence,F,6,60,1663,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,81,59,,Child - Baby,S,59,70,2338,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,82,8,,Division - Math,F,8,70,6025,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,83,27,,Plant - Root,B,27,80,2100,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,84,56,,Future - Past,S,56,90,1699,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,85,54,,Decision - Choice,S,54,40,1418,,,,,,,StudyProc3
D_JOL C 2,143,1,BlockProc1,Block1,86,,,Geese - Goose,,1,,,,,,,,,StudyProc2
D_JOL C 2,143,1,BlockProc1,Block1,87,,,Friendliness - Nice,,3,,,,,,,,,StudyProc2
D_JOL C 2,143,1,BlockProc1,Block1,88,,,Grab - Take,,2,,,,,,,,,StudyProc2
D_JOL C 2,143,1,BlockProc1,Block1,89,,,Trees - Green,,5,,,,,,,,,StudyProc2
D_JOL C 2,143,1,BlockProc1,Block1,90,,,Catcher - Baseball,,4,,,,,,,,,StudyProc2
D_JOL C 2,143,1,BlockProc1,Block1,91,,,Dog - ?,,30,,,,,paw,3522,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,92,,,Talk - ?,,36,,,,,human,6032,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,93,,,Cold - ?,,27,,,,,front,3128,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,94,,,Fish - ?,,40,,,,,bones,5623,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,95,,,Sight - ?,,68,,,,,sore,3639,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,96,,,Clean - ?,,32,,,,,steralized,8986,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,97,,,Pilot - ?,,19,,,,,plane,3832,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,98,,,Chore - ?,,14,,,,,work,4050,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,99,,,War - ?,,35,,,,,revolutiion,9667,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,100,,,Chili - ?,,12,,,,,cold,3494,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,101,,,Site - ?,,43,,,,,sore,3326,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,102,,,Would - ?,,78,,,,,could,2893,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,103,,,Water- ?,,33,,,,,food,6117,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,104,,,News - ?,,25,,,,,station,3858,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,105,,,Riddle - ?,,76,,,,,nursrey,6939,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,106,,,Hand - ?,,70,,,,,foot,5598,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,107,,,Accident - ?,,75,,,,,car,2399,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,108,,,Card - ?,,38,,,,,holder,3572,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,109,,,Growth - ?,,5,,,,,plant,6161,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,110,,,End - ?,,49,,,,,begin,2932,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,111,,,Famine - ?,,15,,,,,hungry,4635,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,112,,,Car - ?,,72,,,,,start,3444,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,113,,,Plant - ?,,28,,,,,tree,2726,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,114,,,Cheese - ?,,52,,,,,smile,9318,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,115,,,Assignment - ?,,42,,,,,due,2175,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,116,,,Vase - ?,,80,,,,,holder,2965,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,117,,,Salad - ?,,57,,,,,lettuce,4553,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,118,,,Money - ?,,23,,,,,spent,3343,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,119,,,Decision - ?,,54,,,,,hard,4589,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,120,,,Hammer - ?,,24,,,,,nail,2776,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,121,,,Sting - ?,,26,,,,,hornet,3053,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,122,,,Hungry - ?,,63,,,,,famine,3319,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,123,,,Bar - ?,,47,,,,,paRTY,5215,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,124,,,Seize - ?,,4,,,,,DAY,4992,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,125,,,Soda - ?,,51,,,,,POP,4090,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,126,,,Enough - ?,,1,,,,,done,7946,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,127,,,Clutter - ?,,61,,,,,messy,5819,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,128,,,Cow - ?,,37,,,,,animal,3996,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,129,,,Word - ?,,6,,,,,phrase,3151,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,130,,,Amount - ?,,41,,,,,money,5565,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,131,,,Floor - ?,,66,,,,,ground,4888,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,132,,,Rock - ?,,34,,,,,hard,2351,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,133,,,Position - ?,,71,,,,,placement,7550,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,134,,,Sip - ?,,2,,,,,drink,2936,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,135,,,Sick - ?,,79,,,,,cold,6031,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,136,,,Attire - ?,,18,,,,,clothes,4159,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,137,,,Racket - ?,,13,,,,,bal,3612,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,138,,,Belt - ?,,65,,,,,pants,3063,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,139,,,Flower - ?,,39,,,,,plant,8768,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,140,,,Cave - ?,,3,,,,,dark,3184,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,141,,,Lion - ?,,74,,,,,roar,2333,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,142,,,Bird - ?,,29,,,,,fly,1885,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,143,,,Waste - ?,,44,,,,,can,2215,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,144,,,Wind - ?,,50,,,,,air,4123,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,145,,,Bronze - ?,,69,,,,,,5441,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,146,,,Out - ?,,31,,,,,in,2513,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,147,,,Blaze - ?,,20,,,,,fire,2257,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,148,,,Design - ?,,46,,,,,room,3003,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,149,,,Future - ?,,56,,,,,past,2280,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,150,,,Sacking - ?,,62,,,,,lacking,13921,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,151,,,Jury - ?,,45,,,,,duty,2022,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,152,,,Add - ?,,77,,,,,subtract,4962,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,153,,,Wasp - ?,,7,,,,,sting,2350,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,154,,,Stomach - ?,,22,,,,,hurt,1813,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,155,,,Toilet - ?,,53,,,,,bowl,3689,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,156,,,Bad - ?,,21,,,,,news,1953,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,157,,,Round - ?,,60,,,,,table,2168,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,158,,,Business - ?,,67,,,,,attire,2750,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,159,,,Latch - ?,,11,,,,,attach,8013,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,160,,,Woman - ?,,64,,,,,power,3043,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,161,,,Bee - ?,,58,,,,,sting,2494,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,162,,,Stench - ?,,17,,,,,oder,3254,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,163,,,Foot - ?,,55,,,,,ball,2024,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,164,,,Attorney - ?,,9,,,,,general,3092,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,165,,,Fantastic - ?,,10,,,,,good,5164,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,166,,,Child - ?,,59,,,,,play,2287,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,167,,,Liver - ?,,48,,,,,kidneys,2921,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,168,,,Drowsy - ?,,16,,,,,sleepy,6688,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,169,,,Division - ?,,8,,,,,math,5829,,,recallproc1
D_JOL C 2,143,1,BlockProc1,Block1,170,,,Tuck - ?,,73,,,,,shirt,5085,,,recallproc1
D_JOL C 2,143,1,BlockProc2,Block2,1,,,Disintegrate - Disappear,,3,,,,,,,,,StudyProc4
D_JOL C 2,143,1,BlockProc2,Block2,2,,,Malt - Chocolate,,5,,,,,,,,,StudyProc4
D_JOL C 2,143,1,BlockProc2,Block2,3,,,Essay - Write,,4,,,,,,,,,StudyProc4
D_JOL C 2,143,1,BlockProc2,Block2,4,,,Sheriff - Police,,1,,,,,,,,,StudyProc4
D_JOL C 2,143,1,BlockProc2,Block2,5,,,Hide - Scare,,2,,,,,,,,,StudyProc4
D_JOL C 2,143,1,BlockProc2,Block2,6,,63,Charm - Vehicle,U,63,,,0,1180,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,7,,43,Jar - Mason,S,43,,,90,2523,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,8,,59,Tan - Sun,S,59,,,30,1504,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,9,,41,Shave - Razor,S,41,,,60,1728,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,10,,75,Toil - Lease,U,75,,,0,1724,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,11,,18,Truthful - Honest,F,18,,,75,2828,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,12,,36,Scissors - Shears,B,36,,,40,1957,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,13,,61,Cloth - Stretch,U,61,,,0,970,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,14,,44,Wax - Candle,S,44,,,98,1824,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,15,,67,Fiction - Listen,U,67,,,0,2063,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,16,,21,Long - Extension,B,21,,,2,2835,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,17,,66,Shake - Shell,U,66,,,0,4244,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,18,,70,Bang - Fuzzy,U,70,,,55,2409,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,19,,68,Joke - Keys,U,68,,,55,2053,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,20,,23,Tie - Shoelace,B,23,,,76,4056,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,21,,40,Love - Affection,B,40,,,90,963,,,,,StudyProc5
D_JOL C 2,143,1,BlockProc2,Block2,22,,7,Revenge - Even,F,7,,,45,2372,,,,,StudyProc5
